Iter, Rerror, Perror
1 4.77991712522186040e-04 1.49947242675464842e-02
2 3.37591886859815178e-06 1.07354023853002136e-04
3 1.33770961177197113e-08 4.67079077847058634e-07
4 3.02709591708474802e-11 1.26941804633163777e-09
5 3.94291208685949988e-14 1.64583587593784230e-12
