6.00390624999999956e-01 1.33413963725823596e+04 8.19688204773081998e+03 2.15382784203131814e+04 -1.56249997069724805e+03 1.88859980706271902e+00
6.00781249999999933e-01 1.33404941439212998e+04 8.19935869772923979e+03 2.15398528416505396e+04 -1.56249997069474466e+03 1.88868060800389093e+00
6.01171874999999911e-01 1.33395966659758778e+04 8.20182932977165183e+03 2.15414259957475297e+04 -1.56249997069142364e+03 1.88876078221307075e+00
6.01562499999999889e-01 1.33387039400785834e+04 8.20429394048481117e+03 2.15429978805633946e+04 -1.56249997069163487e+03 1.88884032995052409e+00
6.01953124999999867e-01 1.33378159672213023e+04 8.20675252650528273e+03 2.15445684937265833e+04 -1.56249997068479297e+03 1.88891925147865036e+00
6.02343749999999845e-01 1.33369327487814080e+04 8.20920508447945758e+03 2.15461378332608656e+04 -1.56249997067764889e+03 1.88899754706197753e+00
6.02734374999999822e-01 1.33360542858261815e+04 8.21165161106354026e+03 2.15477058968897218e+04 -1.56249997066981950e+03 1.88907521696716851e+00
6.03124999999999800e-01 1.33351805796374665e+04 8.21409210292351781e+03 2.15492726825609861e+04 -1.56249997066687411e+03 1.88915226146301429e+00
6.03515624999999778e-01 1.33343116313242008e+04 8.21652655673518166e+03 2.15508381880593806e+04 -1.56249997066058518e+03 1.88922868082043327e+00
6.03906249999999756e-01 1.33334474420840816e+04 8.21895496918413482e+03 2.15524024112682164e+04 -1.56249997065576463e+03 1.88930447531247769e+00
6.04296874999999734e-01 1.33325880130848036e+04 8.22137733696573741e+03 2.15539653500505410e+04 -1.56249997065356956e+03 1.88937964521432122e+00
6.04687499999999711e-01 1.33317333453638876e+04 8.22379365678514296e+03 2.15555270021490287e+04 -1.56249997064399918e+03 1.88945419080326937e+00
6.05078124999999689e-01 1.33308834401862259e+04 8.22620392535728934e+03 2.15570873655435134e+04 -1.56249997063348769e+03 1.88952811235875329e+00
6.05468749999999667e-01 1.33300382986564691e+04 8.22860813940686421e+03 2.15586464380633333e+04 -1.56249997062115835e+03 1.88960141016232819e+00
6.05859374999999645e-01 1.33291979219658533e+04 8.23100629566832868e+03 2.15602042176341820e+04 -1.56249997061200065e+03 1.88967408449767627e+00
6.06249999999999623e-01 1.33283623112644364e+04 8.23339839088591361e+03 2.15617607021503500e+04 -1.56249997060085207e+03 1.88974613565060334e+00
6.06640624999999600e-01 1.33275314676036814e+04 8.23578442181359969e+03 2.15633158894172811e+04 -1.56249997058797817e+03 1.88981756390903710e+00
