Iter, Rerror, Perror
1 4.55094712938283947e-04 6.49382529117783006e-04
2 1.06444500500470190e-05 3.73908226735138110e-05
3 1.49052665335884172e-07 3.32832730458710587e-07
4 2.87101821800500229e-09 1.57337073158301340e-08
5 1.26372855156962519e-17 5.07293805349684707e-17
