Iter, Rerror, Perror
1 4.26419110545164559e-05 3.67366545055551291e-05
2 4.60376626632814543e-08 1.04715673072408030e-07
3 7.75212851986810472e-11 1.81161842221261936e-10
4 1.91205223688944170e-13 5.53569513707696674e-13
