time, Ez_field_energy, Ez_max_norm
3.5531250000e+00 3.1307060600e-01 4.3188480120e-03
3.5562500000e+00 3.0991063889e-01 4.2248215468e-03
3.5593750000e+00 3.0681915247e-01 4.1308020493e-03
3.5625000000e+00 3.0379599845e-01 4.0367913542e-03
3.5656250000e+00 3.0084099572e-01 3.9427913056e-03
3.5687500000e+00 2.9795393428e-01 3.8488037109e-03
3.5718750000e+00 2.9513458278e-01 3.7548304050e-03
3.5750000000e+00 2.9238269220e-01 3.6608732066e-03
3.5781250000e+00 2.8969800157e-01 3.5669339508e-03
3.5812500000e+00 2.8708024216e-01 3.4730144806e-03
3.5843750000e+00 2.8452914052e-01 3.3791166043e-03
3.5875000000e+00 2.8204442455e-01 3.2852421431e-03
3.5906250000e+00 2.7962582742e-01 3.1913929108e-03
3.5937500000e+00 2.7727309308e-01 3.0975707321e-03
3.5968750000e+00 2.7498598129e-01 3.0037774220e-03
3.6000000000e+00 2.7276427356e-01 2.9100148068e-03
3.6031250000e+00 2.7060777896e-01 2.8162847224e-03
3.6062500000e+00 2.6851633804e-01 2.7225889714e-03
3.6093750000e+00 2.6648982873e-01 2.6289293799e-03
3.6125000000e+00 2.6452816902e-01 2.5353077778e-03
3.6156250000e+00 2.6263131866e-01 2.4417259955e-03
3.6187500000e+00 2.6079927914e-01 2.3481858634e-03
3.6218750000e+00 2.5903209222e-01 2.2546892130e-03
3.6250000000e+00 2.5732983644e-01 2.1612378979e-03
3.6281250000e+00 2.5569262185e-01 2.0678337661e-03
3.6312500000e+00 2.5412058387e-01 1.9744786916e-03
3.6343750000e+00 2.5261387500e-01 1.8811745324e-03
3.6375000000e+00 2.5117265818e-01 1.7879231864e-03
3.6406250000e+00 2.4979709795e-01 1.6947265798e-03
3.6437500000e+00 2.4848735238e-01 1.6015866784e-03
3.6468750000e+00 2.4724356554e-01 1.5085054563e-03
3.6500000000e+00 2.4606586115e-01 1.4154849791e-03
3.6531250000e+00 2.4495433648e-01 1.3225273820e-03
3.6562500000e+00 2.4390905818e-01 1.2296349158e-03
3.6593750000e+00 2.4293005867e-01 1.1368099948e-03
3.6625000000e+00 2.4201733466e-01 1.0440552615e-03
3.6656250000e+00 2.4117084611e-01 9.5137368903e-04
3.6687500000e+00 2.4039051826e-01 8.5876878565e-04
3.6718750000e+00 2.3967624322e-01 7.7132331554e-04
3.6750000000e+00 2.3902788396e-01 7.7030118868e-04
3.6781250000e+00 2.3844527921e-01 7.6926344056e-04
3.6812500000e+00 2.3792824980e-01 7.6821021108e-04
3.6843750000e+00 2.3747660530e-01 7.6714163585e-04
3.6875000000e+00 2.3709015189e-01 7.6605785676e-04
3.6906250000e+00 2.3676870083e-01 7.6495901584e-04
3.6937500000e+00 2.3651207724e-01 7.6384525274e-04
3.6968750000e+00 2.3632012885e-01 7.6271670232e-04
3.7000000000e+00 2.3619273459e-01 7.6157350755e-04
3.7031250000e+00 2.3612981296e-01 7.6041581034e-04
3.7062500000e+00 2.3613132905e-01 7.5924375463e-04
3.7093750000e+00 2.3619730041e-01 7.5805748437e-04
3.7125000000e+00 2.3632780156e-01 7.5685714336e-04
3.7156250000e+00 2.3652296602e-01 7.5564287009e-04
3.7187500000e+00 2.3678298579e-01 7.5441480064e-04
3.7218750000e+00 2.3710810881e-01 7.5317308398e-04
3.7250000000e+00 2.3749863252e-01 7.9589433184e-04
3.7281250000e+00 2.3795489547e-01 8.8684796926e-04
3.7312500000e+00 2.3847726577e-01 9.7770675382e-04
3.7343750000e+00 2.3906612746e-01 1.0684667580e-03
3.7375000000e+00 2.3972186550e-01 1.1591247945e-03
3.7406250000e+00 2.4044484950e-01 1.2496781131e-03
3.7437500000e+00 2.4123541779e-01 1.3401242826e-03
3.7468750000e+00 2.4209386114e-01 1.4304610368e-03
3.7500000000e+00 2.4302040992e-01 1.5206862985e-03
3.7531250000e+00 2.4401522152e-01 1.6107980575e-03
3.7562500000e+00 2.4507837178e-01 1.7007943820e-03
3.7593750000e+00 2.4620984948e-01 1.7906734316e-03
3.7625000000e+00 2.4740955376e-01 1.8804334143e-03
3.7656250000e+00 2.4867729369e-01 1.9700725344e-03
3.7687500000e+00 2.5001279328e-01 2.0595890586e-03
3.7718750000e+00 2.5141569685e-01 2.1489812490e-03
3.7750000000e+00 2.5288557801e-01 2.2382474076e-03
3.7781250000e+00 2.5442194951e-01 2.3273858369e-03
3.7812500000e+00 2.5602427541e-01 2.4163948763e-03
3.7843750000e+00 2.5769198198e-01 2.5052728618e-03
3.7875000000e+00 2.5942447017e-01 2.5940181369e-03
3.7906250000e+00 2.6122112809e-01 2.6826290740e-03
3.7937500000e+00 2.6308134037e-01 2.7711040412e-03
3.7968750000e+00 2.6500449902e-01 2.8594414282e-03
3.8000000000e+00 2.6699001053e-01 2.9476396207e-03
3.8031250000e+00 2.6903730196e-01 3.0356969978e-03
3.8062500000e+00 2.7114582627e-01 3.1236119583e-03
3.8093750000e+00 2.7331506438e-01 3.2113829199e-03
3.8125000000e+00 2.7554452467e-01 3.2990082836e-03
3.8156250000e+00 2.7783374281e-01 3.3864864860e-03
3.8187500000e+00 2.8018227698e-01 3.4738159420e-03
3.8218750000e+00 2.8258970498e-01 3.5609950967e-03
3.8250000000e+00 2.8505561713e-01 3.6480223805e-03
3.8281250000e+00 2.8757961124e-01 3.7348962460e-03
3.8312500000e+00 2.9016128515e-01 3.8216151178e-03
3.8343750000e+00 2.9280023272e-01 3.9081774590e-03
3.8375000000e+00 2.9549603757e-01 3.9945817218e-03
3.8406250000e+00 2.9824827029e-01 4.0808263748e-03
3.8437500000e+00 3.0105648605e-01 4.1669098815e-03
3.8468750000e+00 3.0392022408e-01 4.2528307108e-03
3.8500000000e+00 3.0683900926e-01 4.3385873402e-03
3.8531250000e+00 3.0981235529e-01 4.4241782683e-03
3.8562500000e+00 3.1283976728e-01 4.5096019767e-03
3.8593750000e+00 3.1592074750e-01 4.5948569594e-03
3.8625000000e+00 3.1905480019e-01 4.6799417151e-03
3.8656250000e+00 3.2224143650e-01 4.7648547422e-03
3.8687500000e+00 3.2548017979e-01 4.8495945457e-03
3.8718750000e+00 3.2877056999e-01 4.9341596392e-03
3.8750000000e+00 3.3211216744e-01 5.0185485470e-03
3.8781250000e+00 3.3550455493e-01 5.1027597889e-03
3.8812500000e+00 3.3894734072e-01 5.1867919050e-03
3.8843750000e+00 3.4244015792e-01 5.2706434192e-03
3.8875000000e+00 3.4598266564e-01 5.3543128772e-03
3.8906250000e+00 3.4957454719e-01 5.4377988273e-03
3.8937500000e+00 3.5321550730e-01 5.5210998107e-03
3.8968750000e+00 3.5690526876e-01 5.6042143835e-03
3.9000000000e+00 3.6064356643e-01 5.6871410900e-03
3.9031250000e+00 3.6443014278e-01 5.7698785208e-03
3.9062500000e+00 3.6826473542e-01 5.8524252253e-03
3.9093750000e+00 3.7214707045e-01 5.9347797876e-03
3.9125000000e+00 3.7607684884e-01 6.0169407860e-03
3.9156250000e+00 3.8005373432e-01 6.0989068018e-03
3.9187500000e+00 3.8407733962e-01 6.1806764082e-03
3.9218750000e+00 3.8814721615e-01 6.2622482210e-03
3.9250000000e+00 3.9226283871e-01 6.3436208285e-03
3.9281250000e+00 3.9642359857e-01 6.4247928461e-03
3.9312500000e+00 4.0062879546e-01 6.5057628897e-03
3.9343750000e+00 4.0487763402e-01 6.5865295601e-03
3.9375000000e+00 4.0916922803e-01 6.6670914902e-03
3.9406250000e+00 4.1350260509e-01 6.7474473068e-03
3.9437500000e+00 4.1787671900e-01 6.8275956454e-03
3.9468750000e+00 4.2229046470e-01 6.9075351354e-03
3.9500000000e+00 4.2674270036e-01 6.9872644378e-03
3.9531250000e+00 4.3123226601e-01 7.0667821842e-03
3.9562500000e+00 4.3575801125e-01 7.1460870502e-03
3.9593750000e+00 4.4031881469e-01 7.2251776816e-03
3.9625000000e+00 4.4491360758e-01 7.3040527350e-03
3.9656250000e+00 4.4954139417e-01 7.3827108943e-03
3.9687500000e+00 4.5420126317e-01 7.4611508150e-03
3.9718750000e+00 4.5889240210e-01 7.5393711911e-03
3.9750000000e+00 4.6361409972e-01 7.6173707103e-03
3.9781250000e+00 4.6836574665e-01 7.6951480655e-03
3.9812500000e+00 4.7314683093e-01 7.7727019580e-03
3.9843750000e+00 4.7795692804e-01 7.8500310882e-03
3.9875000000e+00 4.8279568965e-01 7.9271341716e-03
3.9906250000e+00 4.8766282681e-01 8.0040099127e-03
3.9937500000e+00 4.9255809606e-01 8.0806570399e-03
3.9968750000e+00 4.9748128177e-01 8.1570742810e-03
4.0000000000e+00 5.0243218055e-01 8.2332603624e-03
4.0031250000e+00 5.0741058948e-01 8.3092140374e-03
4.0062500000e+00 5.1241629200e-01 8.3849340422e-03
4.0093750000e+00 5.1744905160e-01 8.4604191220e-03
4.0125000000e+00 5.2250860733e-01 8.5356680408e-03
4.0156250000e+00 5.2759466891e-01 8.6106795523e-03
4.0187500000e+00 5.3270691888e-01 8.6854524264e-03
4.0218750000e+00 5.3784501431e-01 8.7599854493e-03
4.0250000000e+00 5.4300858742e-01 8.8342773912e-03
4.0281250000e+00 5.4819725238e-01 8.9083270543e-03
4.0312500000e+00 5.5341060284e-01 8.9821331911e-03
4.0343750000e+00 5.5864822181e-01 9.0556946140e-03
4.0375000000e+00 5.6390967872e-01 9.1290101343e-03
4.0406250000e+00 5.6919452922e-01 9.2020785565e-03
4.0437500000e+00 5.7450231476e-01 9.2748986928e-03
4.0468750000e+00 5.7983256126e-01 9.3474693725e-03
4.0500000000e+00 5.8518477380e-01 9.4197894043e-03
4.0531250000e+00 5.9055843933e-01 9.4918576519e-03
4.0562500000e+00 5.9595301772e-01 9.5636729402e-03
4.0593750000e+00 6.0136794522e-01 9.6352341207e-03
4.0625000000e+00 6.0680263280e-01 9.7065400432e-03
4.0656250000e+00 6.1225646751e-01 9.7775895503e-03
4.0687500000e+00 6.1772881812e-01 9.8483815082e-03
4.0718750000e+00 6.2321903998e-01 9.9189147986e-03
4.0750000000e+00 6.2872647886e-01 9.9891882867e-03
4.0781250000e+00 6.3425048120e-01 1.0059200851e-02
4.0812500000e+00 6.3979040323e-01 1.0128951402e-02
4.0843750000e+00 6.4534561420e-01 1.0198438817e-02
4.0875000000e+00 6.5091550906e-01 1.0267662001e-02
4.0906250000e+00 6.5649951305e-01 1.0336619865e-02
4.0937500000e+00 6.6209708532e-01 1.0405311305e-02
4.0968750000e+00 6.6770772668e-01 1.0473735255e-02
4.1000000000e+00 6.7333097660e-01 1.0541890627e-02
4.1031250000e+00 6.7896641548e-01 1.0609776353e-02
4.1062500000e+00 6.8461366300e-01 1.0677391386e-02
4.1093750000e+00 6.9027237014e-01 1.0744734660e-02
4.1125000000e+00 6.9594221658e-01 1.0811805125e-02
4.1156250000e+00 7.0162290427e-01 1.0878601746e-02
4.1187500000e+00 7.0731414764e-01 1.0945123484e-02
4.1218750000e+00 7.1301566729e-01 1.1011369301e-02
4.1250000000e+00 7.1872718386e-01 1.1077338179e-02
4.1281250000e+00 7.2444840995e-01 1.1143029102e-02
4.1312500000e+00 7.3017904540e-01 1.1208441059e-02
4.1343750000e+00 7.3591877301e-01 1.1273573050e-02
4.1375000000e+00 7.4166725464e-01 1.1338424068e-02
4.1406250000e+00 7.4742413116e-01 1.1402993116e-02
4.1437500000e+00 7.5318902396e-01 1.1467279221e-02
4.1468750000e+00 7.5896153293e-01 1.1531281399e-02
4.1500000000e+00 7.6474124031e-01 1.1594998670e-02
4.1531250000e+00 7.7052771470e-01 1.1658430070e-02
4.1562500000e+00 7.7632051290e-01 1.1721574641e-02
4.1593750000e+00 7.8211918381e-01 1.1784431430e-02
4.1625000000e+00 7.8792327151e-01 1.1846999503e-02
4.1656250000e+00 7.9373231487e-01 1.1909277910e-02
4.1687500000e+00 7.9954585228e-01 1.1971265723e-02
4.1718750000e+00 8.0536341885e-01 1.2032962008e-02
4.1750000000e+00 8.1118454859e-01 1.2094365847e-02
4.1781250000e+00 8.1700877262e-01 1.2155476340e-02
4.1812500000e+00 8.2283561305e-01 1.2216292563e-02
4.1843750000e+00 8.2866458446e-01 1.2276813608e-02
4.1875000000e+00 8.3449519140e-01 1.2337038596e-02
4.1906250000e+00 8.4032692264e-01 1.2396966636e-02
4.1937500000e+00 8.4615925032e-01 1.2456596850e-02
4.1968750000e+00 8.5199162724e-01 1.2515928355e-02
4.2000000000e+00 8.5782348900e-01 1.2574960294e-02
4.2031250000e+00 8.6365425217e-01 1.2633691812e-02
4.2062500000e+00 8.6948331646e-01 1.2692122055e-02
4.2093750000e+00 8.7531006605e-01 1.2750250154e-02
4.2125000000e+00 8.8113387952e-01 1.2808075282e-02
4.2156250000e+00 8.8695413124e-01 1.2865596608e-02
4.2187500000e+00 8.9277019738e-01 1.2922813307e-02
4.2218750000e+00 8.9858146087e-01 1.2979724547e-02
4.2250000000e+00 9.0438731989e-01 1.3036329518e-02
4.2281250000e+00 9.1018719017e-01 1.3092627406e-02
4.2312500000e+00 9.1598051075e-01 1.3148617423e-02
4.2343750000e+00 9.2176674389e-01 1.3204298773e-02
4.2375000000e+00 9.2754538002e-01 1.3259670697e-02
4.2406250000e+00 9.3331592873e-01 1.3314732395e-02
4.2437500000e+00 9.3907792573e-01 1.3369483106e-02
4.2468750000e+00 9.4483092336e-01 1.3423922055e-02
4.2500000000e+00 9.5057449045e-01 1.3478048477e-02
4.2531250000e+00 9.5630820705e-01 1.3531861619e-02
4.2562500000e+00 9.6203166083e-01 1.3585360742e-02
4.2593750000e+00 9.6774444177e-01 1.3638545116e-02
4.2625000000e+00 9.7344613447e-01 1.3691413992e-02
4.2656250000e+00 9.7913631972e-01 1.3743966651e-02
4.2687500000e+00 9.8481456673e-01 1.3796202370e-02
4.2718750000e+00 9.9048043263e-01 1.3848120443e-02
4.2750000000e+00 9.9613345715e-01 1.3899720163e-02
4.2781250000e+00 1.0017731641e+00 1.3951000854e-02
4.2812500000e+00 1.0073990548e+00 1.4001961826e-02
4.2843750000e+00 1.0130106077e+00 1.4052602390e-02
4.2875000000e+00 1.0186072806e+00 1.4102921875e-02
4.2906250000e+00 1.0241885055e+00 1.4152919593e-02
4.2937500000e+00 1.0297536950e+00 1.4202594887e-02
4.2968750000e+00 1.0353022415e+00 1.4251947111e-02
4.3000000000e+00 1.0408335143e+00 1.4300975591e-02
4.3031250000e+00 1.0463468719e+00 1.4349679703e-02
4.3062500000e+00 1.0518416593e+00 1.4398058819e-02
4.3093750000e+00 1.0573172099e+00 1.4446112285e-02
4.3125000000e+00 1.0627728620e+00 1.4493839518e-02
4.3156250000e+00 1.0682079493e+00 1.4541239874e-02
4.3187500000e+00 1.0736218193e+00 1.4588312761e-02
4.3218750000e+00 1.0790138338e+00 1.4635057583e-02
4.3250000000e+00 1.0843833750e+00 1.4681473751e-02
4.3281250000e+00 1.0897298497e+00 1.4727560667e-02
4.3312500000e+00 1.0950526998e+00 1.4773317774e-02
4.3343750000e+00 1.1003513969e+00 1.4818744475e-02
4.3375000000e+00 1.1056254551e+00 1.4863840225e-02
4.3406250000e+00 1.1108744243e+00 1.4908604456e-02
4.3437500000e+00 1.1160978954e+00 1.4953036618e-02
4.3468750000e+00 1.1212954970e+00 1.4997136167e-02
4.3500000000e+00 1.1264668938e+00 1.5040902560e-02
4.3531250000e+00 1.1316117832e+00 1.5084335261e-02
4.3562500000e+00 1.1367298960e+00 1.5127433771e-02
4.3593750000e+00 1.1418209844e+00 1.5170197566e-02
4.3625000000e+00 1.1468848230e+00 1.5212626137e-02
4.3656250000e+00 1.1519212052e+00 1.5254718984e-02
4.3687500000e+00 1.1569299381e+00 1.5296475601e-02
4.3718750000e+00 1.1619108460e+00 1.5337895513e-02
4.3750000000e+00 1.1668637667e+00 1.5378978254e-02
4.3781250000e+00 1.1717885497e+00 1.5419723346e-02
4.3812500000e+00 1.1766850582e+00 1.5460130308e-02
4.3843750000e+00 1.1815531762e+00 1.5500198698e-02
4.3875000000e+00 1.1863928034e+00 1.5539928056e-02
4.3906250000e+00 1.1912038586e+00 1.5579317931e-02
4.3937500000e+00 1.1959862802e+00 1.5618367875e-02
4.3968750000e+00 1.2007400278e+00 1.5657077479e-02
4.4000000000e+00 1.2054650725e+00 1.5695446316e-02
4.4031250000e+00 1.2101613951e+00 1.5733473972e-02
4.4062500000e+00 1.2148289787e+00 1.5771160047e-02
4.4093750000e+00 1.2194677968e+00 1.5808504122e-02
4.4125000000e+00 1.2240778086e+00 1.5845505805e-02
4.4156250000e+00 1.2286589462e+00 1.5882164700e-02
4.4187500000e+00 1.2332111082e+00 1.5918480431e-02
4.4218750000e+00 1.2377341508e+00 1.5954452630e-02
4.4250000000e+00 1.2422278806e+00 1.5990080922e-02
4.4281250000e+00 1.2466920567e+00 1.6025364959e-02
4.4312500000e+00 1.2511263846e+00 1.6060304372e-02
4.4343750000e+00 1.2555305256e+00 1.6094898817e-02
4.4375000000e+00 1.2599040997e+00 1.6129147955e-02
4.4406250000e+00 1.2642466961e+00 1.6163051460e-02
4.4437500000e+00 1.2685578780e+00 1.6196608991e-02
4.4468750000e+00 1.2728372019e+00 1.6229820263e-02
4.4500000000e+00 1.2770842147e+00 1.6262684943e-02
4.4531250000e+00 1.2812984727e+00 1.6295202735e-02
4.4562500000e+00 1.2854795449e+00 1.6327373346e-02
4.4593750000e+00 1.2896270168e+00 1.6359196480e-02
4.4625000000e+00 1.2937404970e+00 1.6390671860e-02
4.4656250000e+00 1.2978196143e+00 1.6421799205e-02
4.4687500000e+00 1.3018640193e+00 1.6452578248e-02
4.4718750000e+00 1.3058733824e+00 1.6483008745e-02
4.4750000000e+00 1.3098473811e+00 1.6513090412e-02
4.4781250000e+00 1.3137857075e+00 1.6542823022e-02
4.4812500000e+00 1.3176880530e+00 1.6572206337e-02
4.4843750000e+00 1.3215541038e+00 1.6601240120e-02
4.4875000000e+00 1.3253835332e+00 1.6629924140e-02
4.4906250000e+00 1.3291759984e+00 1.6658258192e-02
4.4937500000e+00 1.3329311256e+00 1.6686242043e-02
4.4968750000e+00 1.3366485105e+00 1.6713875490e-02
4.5000000000e+00 1.3403277128e+00 1.6741158361e-02
4.5031250000e+00 1.3439682419e+00 1.6768090450e-02
4.5062500000e+00 1.3475695607e+00 1.6794671578e-02
4.5093750000e+00 1.3511310805e+00 1.6820901571e-02
4.5125000000e+00 1.3546521602e+00 1.6846780254e-02
4.5156250000e+00 1.3581321083e+00 1.6872307458e-02
4.5187500000e+00 1.3615701925e+00 1.6897483042e-02
4.5218750000e+00 1.3649656407e+00 1.6922306850e-02
4.5250000000e+00 1.3683176552e+00 1.6946778739e-02
4.5281250000e+00 1.3716254258e+00 1.6970898576e-02
4.5312500000e+00 1.3748881435e+00 1.6994666236e-02
4.5343750000e+00 1.3781050173e+00 1.7018081603e-02
4.5375000000e+00 1.3812752872e+00 1.7041144554e-02
4.5406250000e+00 1.3843982453e+00 1.7063854991e-02
4.5437500000e+00 1.3874732450e+00 1.7086212812e-02
4.5468750000e+00 1.3904997135e+00 1.7108217911e-02
4.5500000000e+00 1.3934771693e+00 1.7129870235e-02
4.5531250000e+00 1.3964052159e+00 1.7151169692e-02
4.5562500000e+00 1.3992835511e+00 1.7172116198e-02
4.5593750000e+00 1.4021119707e+00 1.7192709700e-02
4.5625000000e+00 1.4048903608e+00 1.7212950135e-02
4.5656250000e+00 1.4076186963e+00 1.7232837458e-02
4.5687500000e+00 1.4102970323e+00 1.7252371624e-02
4.5718750000e+00 1.4129254957e+00 1.7271552591e-02
4.5750000000e+00 1.4155042786e+00 1.7290380333e-02
4.5781250000e+00 1.4180336260e+00 1.7308854833e-02
4.5812500000e+00 1.4205138250e+00 1.7326976085e-02
4.5843750000e+00 1.4229451895e+00 1.7344744071e-02
4.5875000000e+00 1.4253280507e+00 1.7362158795e-02
4.5906250000e+00 1.4276627408e+00 1.7379220257e-02
4.5937500000e+00 1.4299495770e+00 1.7395928452e-02
4.5968750000e+00 1.4321888512e+00 1.7412283412e-02
4.6000000000e+00 1.4343808102e+00 1.7428285158e-02
4.6031250000e+00 1.4365256428e+00 1.7443933722e-02
4.6062500000e+00 1.4386234690e+00 1.7459229154e-02
4.6093750000e+00 1.4406743246e+00 1.7474171487e-02
4.6125000000e+00 1.4426781630e+00 1.7488760792e-02
4.6156250000e+00 1.4446348426e+00 1.7502997109e-02
4.6187500000e+00 1.4465441390e+00 1.7516880513e-02
4.6218750000e+00 1.4484057481e+00 1.7530411087e-02
4.6250000000e+00 1.4502192958e+00 1.7543588902e-02
4.6281250000e+00 1.4519843585e+00 1.7556414047e-02
4.6312500000e+00 1.4537004811e+00 1.7568886609e-02
4.6343750000e+00 1.4553672027e+00 1.7581006701e-02
4.6375000000e+00 1.4569840756e+00 1.7592774421e-02
4.6406250000e+00 1.4585506920e+00 1.7604189883e-02
4.6437500000e+00 1.4600667048e+00 1.7615253208e-02
4.6468750000e+00 1.4615318469e+00 1.7625964532e-02
4.6500000000e+00 1.4629459431e+00 1.7636323996e-02
4.6531250000e+00 1.4643089164e+00 1.7646331724e-02
4.6562500000e+00 1.4656207969e+00 1.7655987874e-02
4.6593750000e+00 1.4668817141e+00 1.7665292606e-02
4.6625000000e+00 1.4680918862e+00 1.7674246069e-02
4.6656250000e+00 1.4692516119e+00 1.7682848447e-02
4.6687500000e+00 1.4703612423e+00 1.7691099892e-02
4.6718750000e+00 1.4714211731e+00 1.7699000612e-02
4.6750000000e+00 1.4724318084e+00 1.7706550781e-02
4.6781250000e+00 1.4733935484e+00 1.7713750602e-02
4.6812500000e+00 1.4743067614e+00 1.7720600265e-02
4.6843750000e+00 1.4751717712e+00 1.7727099974e-02
4.6875000000e+00 1.4759888442e+00 1.7733249960e-02
4.6906250000e+00 1.4767581754e+00 1.7739050445e-02
4.6937500000e+00 1.4774798852e+00 1.7744501653e-02
4.6968750000e+00 1.4781540209e+00 1.7749603816e-02
4.7000000000e+00 1.4787805616e+00 1.7754357173e-02
4.7031250000e+00 1.4793594277e+00 1.7758761984e-02
4.7062500000e+00 1.4798904899e+00 1.7762818495e-02
4.7093750000e+00 1.4803735852e+00 1.7766526966e-02
4.7125000000e+00 1.4808085342e+00 1.7769887670e-02
4.7156250000e+00 1.4811951544e+00 1.7772900876e-02
4.7187500000e+00 1.4815332789e+00 1.7775566865e-02
4.7218750000e+00 1.4818227741e+00 1.7777885940e-02
4.7250000000e+00 1.4820635463e+00 1.7779858372e-02
4.7281250000e+00 1.4822555657e+00 1.7781484476e-02
4.7312500000e+00 1.4823988673e+00 1.7782764550e-02
4.7343750000e+00 1.4824935631e+00 1.7783698903e-02
4.7375000000e+00 1.4825398484e+00 1.7784287873e-02
4.7406250000e+00 1.4825379949e+00 1.7784531773e-02
4.7437500000e+00 1.4824883554e+00 1.7784430951e-02
4.7468750000e+00 1.4823913452e+00 1.7783985718e-02
4.7500000000e+00 1.4822474457e+00 1.7783196451e-02
4.7531250000e+00 1.4820571745e+00 1.7782063484e-02
4.7562500000e+00 1.4818210768e+00 1.7780587180e-02
4.7593750000e+00 1.4815397033e+00 1.7778767901e-02
4.7625000000e+00 1.4812135898e+00 1.7776606010e-02
4.7656250000e+00 1.4808432429e+00 1.7774101893e-02
4.7687500000e+00 1.4804291210e+00 1.7771255951e-02
4.7718750000e+00 1.4799716159e+00 1.7768068558e-02
4.7750000000e+00 1.4794710510e+00 1.7764540124e-02
4.7781250000e+00 1.4789276683e+00 1.7760671043e-02
4.7812500000e+00 1.4783416295e+00 1.7756461717e-02
4.7843750000e+00 1.4777130200e+00 1.7751912566e-02
4.7875000000e+00 1.4770418501e+00 1.7747024013e-02
4.7906250000e+00 1.4763280629e+00 1.7741796484e-02
4.7937500000e+00 1.4755715443e+00 1.7736230425e-02
4.7968750000e+00 1.4747721246e+00 1.7730326255e-02
4.8000000000e+00 1.4739295968e+00 1.7724084429e-02
4.8031250000e+00 1.4730437174e+00 1.7717505395e-02
4.8062500000e+00 1.4721142178e+00 1.7710589617e-02
4.8093750000e+00 1.4711408062e+00 1.7703337553e-02
4.8125000000e+00 1.4701231770e+00 1.7695749677e-02
4.8156250000e+00 1.4690610156e+00 1.7687826474e-02
4.8187500000e+00 1.4679540000e+00 1.7679568419e-02
4.8218750000e+00 1.4668018105e+00 1.7670976007e-02
4.8250000000e+00 1.4656041332e+00 1.7662049736e-02
4.8281250000e+00 1.4643606638e+00 1.7652790094e-02
4.8312500000e+00 1.4630711200e+00 1.7643197592e-02
4.8343750000e+00 1.4617352444e+00 1.7633272745e-02
4.8375000000e+00 1.4603528120e+00 1.7623016064e-02
4.8406250000e+00 1.4589236405e+00 1.7612428083e-02
4.8437500000e+00 1.4574475940e+00 1.7601509332e-02
4.8468750000e+00 1.4559245896e+00 1.7590260341e-02
4.8500000000e+00 1.4543546065e+00 1.7578681661e-02
4.8531250000e+00 1.4527376881e+00 1.7566773851e-02
4.8562500000e+00 1.4510739424e+00 1.7554537455e-02
4.8593750000e+00 1.4493635464e+00 1.7541973023e-02
4.8625000000e+00 1.4476067498e+00 1.7529081142e-02
4.8656250000e+00 1.4458038651e+00 1.7515862368e-02
4.8687500000e+00 1.4439552717e+00 1.7502317298e-02
4.8718750000e+00 1.4420614027e+00 1.7488446502e-02
4.8750000000e+00 1.4401227429e+00 1.7474250571e-02
4.8781250000e+00 1.4381398184e+00 1.7459730100e-02
4.8812500000e+00 1.4361131878e+00 1.7444885700e-02
4.8843750000e+00 1.4340434282e+00 1.7429717973e-02
4.8875000000e+00 1.4319311254e+00 1.7414227523e-02
4.8906250000e+00 1.4297768663e+00 1.7398414982e-02
4.8937500000e+00 1.4275812229e+00 1.7382280963e-02
4.8968750000e+00 1.4253447491e+00 1.7365826107e-02
4.9000000000e+00 1.4230679677e+00 1.7349051046e-02
4.9031250000e+00 1.4207513675e+00 1.7331956424e-02
4.9062500000e+00 1.4183953973e+00 1.7314542888e-02
4.9093750000e+00 1.4160004633e+00 1.7296811085e-02
4.9125000000e+00 1.4135669293e+00 1.7278761673e-02
4.9156250000e+00 1.4110951144e+00 1.7260395301e-02
4.9187500000e+00 1.4085853002e+00 1.7241712655e-02
4.9218750000e+00 1.4060377270e+00 1.7222714413e-02
4.9250000000e+00 1.4034525963e+00 1.7203401243e-02
4.9281250000e+00 1.4008300781e+00 1.7183773835e-02
4.9312500000e+00 1.3981703110e+00 1.7163832884e-02
4.9343750000e+00 1.3954734062e+00 1.7143579095e-02
4.9375000000e+00 1.3927394486e+00 1.7123013172e-02
4.9406250000e+00 1.3899684998e+00 1.7102135821e-02
4.9437500000e+00 1.3871606022e+00 1.7080947761e-02
4.9468750000e+00 1.3843157779e+00 1.7059449704e-02
4.9500000000e+00 1.3814340331e+00 1.7037642371e-02
4.9531250000e+00 1.3785153587e+00 1.7015526485e-02
4.9562500000e+00 1.3755597352e+00 1.6993102796e-02
4.9593750000e+00 1.3725671293e+00 1.6970372040e-02
4.9625000000e+00 1.3695374977e+00 1.6947334956e-02
4.9656250000e+00 1.3664707895e+00 1.6923992288e-02
4.9687500000e+00 1.3633669504e+00 1.6900344793e-02
4.9718750000e+00 1.3602259271e+00 1.6876393245e-02
4.9750000000e+00 1.3570476670e+00 1.6852138398e-02
4.9781250000e+00 1.3538321316e+00 1.6827581044e-02
4.9812500000e+00 1.3505792935e+00 1.6802721943e-02
4.9843750000e+00 1.3472891517e+00 1.6777561878e-02
4.9875000000e+00 1.3439617382e+00 1.6752101654e-02
4.9906250000e+00 1.3405971207e+00 1.6726342061e-02
4.9937500000e+00 1.3371954110e+00 1.6700283886e-02
4.9968750000e+00 1.3337567720e+00 1.6673927930e-02
5.0000000000e+00 1.3302814206e+00 1.6647275001e-02
5.0031250000e+00 1.3267696282e+00 1.6620325915e-02
5.0062500000e+00 1.3232217192e+00 1.6593081495e-02
