Iter, Rerror, Perror
1 5.43116557860576828e-03 8.06448501198999378e-03
2 6.33814214284350260e-04 1.58947972538919335e-03
3 3.44355751628328932e-05 1.11670632276872074e-04
4 1.02912953363598718e-06 3.87875483798888343e-06
5 1.78641755431678712e-08 7.40974422726758872e-08
6 1.67835915706986035e-10 7.40827506476172527e-10
7 7.71496328949854979e-18 3.10560487966498650e-17
