Iter, Rerror, Perror
1 1.22396851467300918e-02 2.59638964424447859e-02
2 3.74298311626137040e-03 9.08337861763795079e-03
3 6.77125559889612963e-04 1.93974574261763307e-03
4 7.65076945650891094e-05 2.46256965390489048e-04
5 6.07199056200581395e-06 2.14267196549576602e-05
6 2.12892428357145873e-07 1.03865685755575250e-06
