Iter, Rerror, Perror
1 2.24725408089452607e-03 4.90228949153811294e-03
2 1.98220219631694948e-04 6.45751070683953554e-04
3 9.16893005553309445e-06 3.56325362234056919e-05
4 3.01342995651208071e-07 1.30052794757392891e-06
