Iter, Rerror, Perror
1 8.49203761371630610e-03 1.39657068826113725e-02
2 2.16302577175138139e-03 4.73730950548235941e-03
3 3.10239383545551949e-04 8.51065263648348620e-04
4 2.81118765584841624e-05 8.90523593738706419e-05
5 1.75268437334405327e-06 6.26443395771113577e-06
