Iter, Rerror, Perror
1 1.01671692971172130e-02 1.84046229900392926e-02
2 2.85800279426386096e-03 6.38692566165250612e-03
3 4.63247984127753429e-04 1.26889272608106765e-03
4 4.72547675953423213e-05 1.48254041383348903e-04
5 3.36491315479252832e-06 1.16885963603563803e-05
6 1.42732580101237646e-17 6.75098776762042206e-17
