Iter, Rerror, Perror
1 5.87761957987720414e-03 9.23206295554959179e-03
2 1.16807045994899469e-03 2.71631622803912738e-03
3 1.25947430599273040e-04 3.74561690476449705e-04
4 8.78469282735753797e-06 2.94095099839563295e-05
5 3.09510906995666399e-07 1.39910716367729212e-06
