Iter, Rerror, Perror
1 7.89095873149175649e-04 2.02353237886606085e-02
2 7.77152987982143446e-06 2.78814276174511866e-04
3 6.49008318638728248e-08 2.51316043203015603e-06
4 5.41656388386239504e-10 1.60783848449702832e-08
5 4.61710649366500689e-12 1.24224350667836135e-10
6 2.81038571718123854e-14 1.00501419064545825e-12
