Iter, Rerror, Perror
1 7.27440788794337886e-04 1.75122075968187942e-02
2 6.49194127460936403e-06 2.08511214810973706e-04
3 5.50897405050588950e-08 1.64007603830103475e-06
4 4.76471507722984065e-10 1.20241560594729617e-08
5 3.46315940533103810e-12 1.06219614745265866e-10
6 1.58390058642262159e-14 6.53290721709390655e-13
