Iter, Rerror, Perror
1 6.64380341162792033e-04 1.51830194888351658e-02
2 5.69852343758430699e-06 1.55336199256654855e-04
3 4.87977338449613583e-08 1.21064131826867743e-06
4 3.80835967714035596e-10 1.06679145574704964e-08
5 2.22314084649675383e-12 7.94560047726403649e-11
6 7.05179746430060104e-15 3.37229257447020559e-13
