Iter, Rerror, Perror
1 1.98687212254951501e-03 4.62815315458270718e-02
2 6.28311576324311512e-05 1.65801854173194189e-03
3 1.80077732315881019e-06 5.77134531098997131e-05
4 3.78704477451828150e-08 1.55842915460474983e-06
5 5.10017882333322372e-10 2.55690163731716814e-08
6 3.89408522836622048e-12 2.26404142878306980e-10
7 1.28631346868712676e-14 8.36586626839266933e-13
