Iter, Rerror, Perror
1 2.55861197366129864e-04 5.81902828867830648e-03
2 1.02000354657435136e-06 2.56801261253140754e-05
3 3.51928236789170468e-09 1.09627262361766664e-07
4 8.78647941616623492e-12 3.49953237046913695e-10
5 1.41156182527112809e-14 6.71907252245364546e-13
