Iter, Rerror, Perror
1 6.45158535927561856e-05 4.93621392855577709e-05
2 1.73479731460551711e-07 2.21986796393938152e-07
3 2.72479244972081539e-09 3.27419425997820647e-09
4 1.42523376687209581e-10 2.32983908337666875e-10
