Iter, Rerror, Perror
1 3.99342883267739832e-05 3.56354644123412184e-05
2 7.78530731880883006e-08 1.29605747472459187e-07
3 1.01432136330497690e-09 1.62604757982227400e-09
4 1.83240026835916526e-11 7.08560779907436543e-11
