Iter, Rerror, Perror
1 3.18115613573972228e-05 3.22943523433662883e-05
2 5.17444761269154756e-08 1.00551170426694786e-07
3 5.98651318816200714e-10 1.12169045777136829e-09
4 8.37021872285428865e-18 3.90823729663871054e-17
