Iter, Rerror, Perror
1 3.58083092057008521e-05 3.41932308281464692e-05
2 6.40849039468967950e-08 1.13994118921961243e-07
3 7.89918191293638720e-10 1.36891363466015671e-09
4 5.10779321411072525e-12 2.84981625545373822e-11
