Iter, Rerror, Perror
1 2.20895314264570389e-03 2.67030423064570010e-03
2 2.02878486931274982e-04 4.24846604075764661e-04
3 9.14286296720928001e-06 2.53937356688048480e-05
4 2.42738059453063804e-07 8.00509704702769629e-07
5 4.16438882565879101e-09 1.54101837012351438e-08
6 4.73135809891155263e-11 1.90603133516799685e-10
