Iter, Rerror, Perror
1 1.17494637049995175e-03 1.94141600661202111e-03
2 5.79586528947447071e-05 1.63814208085769699e-04
3 1.29315870847534101e-06 4.63103272818646618e-06
4 1.53697005238093783e-08 6.31085597604945833e-08
5 9.20854001963514900e-11 4.06249031712424123e-10
