Iter, Rerror, Perror
1 3.52162849304087219e-03 3.56568825093689281e-03
2 4.86946779521143852e-04 8.19973464434376690e-04
3 3.47516887091944509e-05 7.95623904473984474e-05
4 1.49779273267757509e-06 4.14518209083750782e-06
5 4.37532188066401808e-08 1.38093761576511852e-07
6 9.01970205100545274e-10 3.12642311009983040e-09
7 1.11560089166207517e-11 4.76548207132037533e-11
