Iter, Rerror, Perror
1 8.87259987967495083e-04 1.70289881674900632e-03
2 3.23940372504319686e-05 1.03147658186180275e-04
3 5.04874758628879025e-07 1.99638270998303374e-06
4 3.54950859856949582e-09 1.57078294130723283e-08
5 9.42859658787354297e-18 4.05181387419513809e-17
