Iter, Rerror, Perror
1 1.83312268813784159e-03 2.41946496876225886e-03
2 1.41393450915254293e-04 3.24495224048051436e-04
3 5.26130911680534999e-06 1.58145006544556080e-05
4 1.12808171650232344e-07 3.97809358014100545e-07
5 1.51625447318450915e-09 5.93436803593946344e-09
6 1.20481994126546686e-11 5.25079543536269656e-11
