Iter, Rerror, Perror
1 2.48713652659622976e-03 3.70185314270328209e-03
2 2.89620010378783914e-04 5.78579526302937176e-04
3 2.77735455077290626e-05 6.28654254618490898e-05
4 2.52568433789122483e-06 6.51743583761227008e-06
