Iter, Rerror, Perror
1 1.31265495300833990e-03 2.41842883968638577e-03
2 1.12879609012595333e-04 2.73088290650984615e-04
3 8.59399316541993595e-06 2.45941831849295618e-05
4 3.91365218857550086e-07 1.64210521576617548e-06
