2.40312499999999973e+00 2.37995736944832392e-01 2.47869984636183653e+03 2.47893784209878140e+03 -1.98440170374108652e+03 2.15843826202895495e-01
2.40624999999999956e+00 2.37863412153259068e-01 2.47869997868553401e+03 2.47893784209768728e+03 -1.98440170374344098e+03 2.15843826202931910e-01
2.40937499999999938e+00 2.37728582072972372e-01 2.47870011351189805e+03 2.47893784209397108e+03 -1.98440170373853061e+03 2.15843826203004713e-01
2.41249999999999920e+00 2.37591293702026640e-01 2.47870025079382140e+03 2.47893784208752322e+03 -1.98440170374563513e+03 2.15843826202968325e-01
2.41562499999999902e+00 2.37451626128565463e-01 2.47870039045240310e+03 2.47893784207853150e+03 -1.98440170375769844e+03 2.15843826202968297e-01
2.41874999999999885e+00 2.37309689250186195e-01 2.47870053237777847e+03 2.47893784206702867e+03 -1.98440170376807964e+03 2.15843826202968353e-01
2.42187499999999867e+00 2.37165622732198378e-01 2.47870067643049379e+03 2.47893784205322618e+03 -1.98440170376832930e+03 2.15843826202968353e-01
2.42499999999999849e+00 2.37019593827775765e-01 2.47870082244339574e+03 2.47893784203722362e+03 -1.98440170377310073e+03 2.15843826202968325e-01
2.42812499999999831e+00 2.36871795241652888e-01 2.47870097022400068e+03 2.47893784201924245e+03 -1.98440170377269396e+03 2.15843826202968297e-01
2.43124999999999813e+00 2.36722442521509674e-01 2.47870111955729271e+03 2.47893784199981428e+03 -1.98440170376999481e+03 2.15843826202895522e-01
2.43437499999999796e+00 2.36571770124569009e-01 2.47870127020887730e+03 2.47893784197900186e+03 -1.98440170377665049e+03 2.15843826202931910e-01
2.43749999999999778e+00 2.36420028703967389e-01 2.47870142192844014e+03 2.47893784195714397e+03 -1.98440170376471042e+03 2.15843826202968297e-01
2.44062499999999760e+00 2.36267481162054843e-01 2.47870157445341920e+03 2.47893784193458123e+03 -1.98440170376780361e+03 2.15843826203004741e-01
2.44374999999999742e+00 2.36114398947214643e-01 2.47870172751281279e+03 2.47893784191176019e+03 -1.98440170377144932e+03 2.15843826202968353e-01
2.44687499999999725e+00 2.35961057766777005e-01 2.47870188083104131e+03 2.47893784188880818e+03 -1.98440170376883862e+03 2.15843826202931882e-01
2.44999999999999707e+00 2.35807734259695062e-01 2.47870203413177933e+03 2.47893784186603898e+03 -1.98440170376562014e+03 2.15843826202895467e-01
2.45312499999999689e+00 2.35654702249050302e-01 2.47870218714165776e+03 2.47893784184390688e+03 -1.98440170376816695e+03 2.15843826202931910e-01
2.45624999999999671e+00 2.35502228664227403e-01 2.47870233959376992e+03 2.47893784182243417e+03 -1.98440170375936759e+03 2.15843826203004657e-01
2.45937499999999654e+00 2.35350571165816869e-01 2.47870249123089252e+03 2.47893784180205830e+03 -1.98440170374660261e+03 2.15843826202895467e-01
2.46249999999999636e+00 2.35199974555820618e-01 2.47870264180835147e+03 2.47893784178290707e+03 -1.98440170375661432e+03 2.15843826202968270e-01
2.46562499999999618e+00 2.35050668828204468e-01 2.47870279109647072e+03 2.47893784176529880e+03 -1.98440170375741718e+03 2.15843826202968353e-01
2.46874999999999600e+00 2.34902866704346652e-01 2.47870293888254582e+03 2.47893784174925031e+03 -1.98440170376375636e+03 2.15843826202931882e-01
