Iter, Rerror, Perror
1 4.59877562070183134e-03 4.28871397603102118e-03
2 6.66973344784934610e-04 1.04850283836878649e-03
3 4.93023820718095846e-05 1.06353131077714170e-04
4 7.14608015177287517e-18 3.22234950146312086e-17
