time, Ez_field_energy, Ez_max_norm
3.3125000000e+00 3.9090881273e-01 7.6362236519e-03
3.3156250000e+00 3.9330471898e-01 7.6743369912e-03
3.3187500000e+00 3.9570312503e-01 7.7123821494e-03
3.3218750000e+00 3.9810419361e-01 7.7503583163e-03
3.3250000000e+00 4.0050812762e-01 7.7882646858e-03
3.3281250000e+00 4.0291516605e-01 7.8261004638e-03
3.3312500000e+00 4.0532557763e-01 7.8638648439e-03
3.3343750000e+00 4.0773965712e-01 7.9015570327e-03
3.3375000000e+00 4.1015771752e-01 7.9391762147e-03
3.3406250000e+00 4.1258008816e-01 7.9767216072e-03
3.3437500000e+00 4.1500710612e-01 8.0141924185e-03
3.3468750000e+00 4.1743911119e-01 8.0515878550e-03
3.3500000000e+00 4.1987643979e-01 8.0889071164e-03
3.3531250000e+00 4.2231942214e-01 8.1261494385e-03
3.3562500000e+00 4.2476837290e-01 8.1633140289e-03
3.3593750000e+00 4.2722358862e-01 8.2004001079e-03
3.3625000000e+00 4.2968534222e-01 8.2374068978e-03
3.3656250000e+00 4.3215387823e-01 8.2743336142e-03
3.3687500000e+00 4.3462940982e-01 8.3111794881e-03
3.3718750000e+00 4.3711211367e-01 8.3479437404e-03
3.3750000000e+00 4.3960212767e-01 8.3846255922e-03
3.3781250000e+00 4.4209954968e-01 8.4212242860e-03
3.3812500000e+00 4.4460443343e-01 8.4577390553e-03
3.3843750000e+00 4.4711678744e-01 8.4941691334e-03
3.3875000000e+00 4.4963657438e-01 8.5305137551e-03
3.3906250000e+00 4.5216371208e-01 8.5667721767e-03
3.3937500000e+00 4.5469807116e-01 8.6029436397e-03
3.3968750000e+00 4.5723947604e-01 8.6390273695e-03
3.4000000000e+00 4.5978770806e-01 8.6750226089e-03
3.4031250000e+00 4.6234250827e-01 8.7109286224e-03
3.4062500000e+00 4.6490357619e-01 8.7467446515e-03
3.4093750000e+00 4.6747057478e-01 8.7824699378e-03
3.4125000000e+00 4.7004313542e-01 8.8181037496e-03
3.4156250000e+00 4.7262085930e-01 8.8536453487e-03
3.4187500000e+00 4.7520332143e-01 8.8890939886e-03
3.4218750000e+00 4.7779007731e-01 8.9244489440e-03
3.4250000000e+00 4.8038066465e-01 8.9597094717e-03
3.4281250000e+00 4.8297461141e-01 8.9948748509e-03
3.4312500000e+00 4.8557143700e-01 9.0299443356e-03
3.4343750000e+00 4.8817066147e-01 9.0649172075e-03
3.4375000000e+00 4.9077180719e-01 9.0997927303e-03
3.4406250000e+00 4.9337440735e-01 9.1345701969e-03
3.4437500000e+00 4.9597800761e-01 9.1692488832e-03
3.4468750000e+00 4.9858217170e-01 9.2038280644e-03
3.4500000000e+00 5.0118648744e-01 9.2383070321e-03
3.4531250000e+00 5.0379057006e-01 9.2726850843e-03
3.4562500000e+00 5.0639406414e-01 9.3069615017e-03
3.4593750000e+00 5.0899664974e-01 9.3411355829e-03
3.4625000000e+00 5.1159804261e-01 9.3752066112e-03
3.4656250000e+00 5.1419799906e-01 9.4091738881e-03
3.4687500000e+00 5.1679631558e-01 9.4430367040e-03
3.4718750000e+00 5.1939283272e-01 9.4767943747e-03
3.4750000000e+00 5.2198743281e-01 9.5104462028e-03
3.4781250000e+00 5.2458004080e-01 9.5439914890e-03
3.4812500000e+00 5.2717062481e-01 9.5774295509e-03
3.4843750000e+00 5.2975919403e-01 9.6107597086e-03
3.4875000000e+00 5.3234579622e-01 9.6439812765e-03
3.4906250000e+00 5.3493051553e-01 9.6770935705e-03
3.4937500000e+00 5.3751347119e-01 9.7100959261e-03
3.4968750000e+00 5.4009480972e-01 9.7429876450e-03
3.5000000000e+00 5.4267470663e-01 9.7757680669e-03
3.5031250000e+00 5.4525335818e-01 9.8084365189e-03
3.5062500000e+00 5.4783097939e-01 9.8409923490e-03
3.5093750000e+00 5.5040779555e-01 9.8734348824e-03
3.5125000000e+00 5.5298403907e-01 9.9057634414e-03
3.5156250000e+00 5.5555994723e-01 9.9379773866e-03
3.5187500000e+00 5.5813575345e-01 9.9700760685e-03
3.5218750000e+00 5.6071168181e-01 1.0002058823e-02
3.5250000000e+00 5.6328794437e-01 1.0033925001e-02
3.5281250000e+00 5.6586473489e-01 1.0065673947e-02
3.5312500000e+00 5.6844222581e-01 1.0097305018e-02
3.5343750000e+00 5.7102056473e-01 1.0128817585e-02
3.5375000000e+00 5.7359986771e-01 1.0160211000e-02
3.5406250000e+00 5.7618021856e-01 1.0191484621e-02
3.5437500000e+00 5.7876166693e-01 1.0222637822e-02
3.5468750000e+00 5.8134422580e-01 1.0253669980e-02
3.5500000000e+00 5.8392786843e-01 1.0284580460e-02
3.5531250000e+00 5.8651253056e-01 1.0315368648e-02
3.5562500000e+00 5.8909810819e-01 1.0346033920e-02
3.5593750000e+00 5.9168445895e-01 1.0376575656e-02
3.5625000000e+00 5.9427140360e-01 1.0406993241e-02
3.5656250000e+00 5.9685872878e-01 1.0437286075e-02
3.5687500000e+00 5.9944618685e-01 1.0467453540e-02
3.5718750000e+00 6.0203350128e-01 1.0497495032e-02
3.5750000000e+00 6.0462036892e-01 1.0527409948e-02
3.5781250000e+00 6.0720646451e-01 1.0557197691e-02
3.5812500000e+00 6.0979144405e-01 1.0586857662e-02
3.5843750000e+00 6.1237495021e-01 1.0616389271e-02
3.5875000000e+00 6.1495661691e-01 1.0645791935e-02
3.5906250000e+00 6.1753607134e-01 1.0675065052e-02
3.5937500000e+00 6.2011294174e-01 1.0704208034e-02
3.5968750000e+00 6.2268686363e-01 1.0733220322e-02
3.6000000000e+00 6.2525747883e-01 1.0762101326e-02
3.6031250000e+00 6.2782444358e-01 1.0790850472e-02
3.6062500000e+00 6.3038743233e-01 1.0819467191e-02
3.6093750000e+00 6.3294614074e-01 1.0847950922e-02
3.6125000000e+00 6.3550028786e-01 1.0876301094e-02
3.6156250000e+00 6.3804962061e-01 1.0904517152e-02
3.6187500000e+00 6.4059391471e-01 1.0932598533e-02
3.6218750000e+00 6.4313297797e-01 1.0960544696e-02
3.6250000000e+00 6.4566664809e-01 1.0988355079e-02
3.6281250000e+00 6.4819479659e-01 1.1016029138e-02
3.6312500000e+00 6.5071732653e-01 1.1043566325e-02
3.6343750000e+00 6.5323417293e-01 1.1070966099e-02
3.6375000000e+00 6.5574530076e-01 1.1098227921e-02
3.6406250000e+00 6.5825070441e-01 1.1125351264e-02
3.6437500000e+00 6.6075040350e-01 1.1152335596e-02
3.6468750000e+00 6.6324444085e-01 1.1179180386e-02
3.6500000000e+00 6.6573287936e-01 1.1205885106e-02
3.6531250000e+00 6.6821580010e-01 1.1232449253e-02
3.6562500000e+00 6.7069329291e-01 1.1258872282e-02
3.6593750000e+00 6.7316545997e-01 1.1285153697e-02
3.6625000000e+00 6.7563240462e-01 1.1311292972e-02
3.6656250000e+00 6.7809423308e-01 1.1337289616e-02
3.6687500000e+00 6.8055104467e-01 1.1363143121e-02
3.6718750000e+00 6.8300292974e-01 1.1388852984e-02
3.6750000000e+00 6.8544996656e-01 1.1414418718e-02
3.6781250000e+00 6.8789221461e-01 1.1439839826e-02
3.6812500000e+00 6.9032971152e-01 1.1465115815e-02
3.6843750000e+00 6.9276247068e-01 1.1490246200e-02
3.6875000000e+00 6.9519047697e-01 1.1515230504e-02
3.6906250000e+00 6.9761368310e-01 1.1540068245e-02
3.6937500000e+00 7.0003200751e-01 1.1564758941e-02
3.6968750000e+00 7.0244533298e-01 1.1589302118e-02
3.7000000000e+00 7.0485350562e-01 1.1613697319e-02
3.7031250000e+00 7.0725633174e-01 1.1637944080e-02
3.7062500000e+00 7.0965357768e-01 1.1662041936e-02
3.7093750000e+00 7.1204497194e-01 1.1685990447e-02
3.7125000000e+00 7.1443020048e-01 1.1709789144e-02
3.7156250000e+00 7.1680891171e-01 1.1733437570e-02
3.7187500000e+00 7.1918071786e-01 1.1756935285e-02
3.7218750000e+00 7.2154519550e-01 1.1780281851e-02
3.7250000000e+00 7.2390188753e-01 1.1803476828e-02
3.7281250000e+00 7.2625030472e-01 1.1826519765e-02
3.7312500000e+00 7.2858993407e-01 1.1849410256e-02
3.7343750000e+00 7.3092023454e-01 1.1872147863e-02
3.7375000000e+00 7.3324064601e-01 1.1894732166e-02
3.7406250000e+00 7.3555059161e-01 1.1917162753e-02
3.7437500000e+00 7.3784947852e-01 1.1939439183e-02
3.7468750000e+00 7.4013670912e-01 1.1961561061e-02
3.7500000000e+00 7.4241167933e-01 1.1983527973e-02
3.7531250000e+00 7.4467378483e-01 1.2005339504e-02
3.7562500000e+00 7.4692242677e-01 1.2026995256e-02
3.7593750000e+00 7.4915701530e-01 1.2048494836e-02
3.7625000000e+00 7.5137697296e-01 1.2069837849e-02
3.7656250000e+00 7.5358173993e-01 1.2091023908e-02
3.7687500000e+00 7.5577077736e-01 1.2112052629e-02
3.7718750000e+00 7.5794357162e-01 1.2132923633e-02
3.7750000000e+00 7.6009963580e-01 1.2153636531e-02
3.7781250000e+00 7.6223851616e-01 1.2174190954e-02
3.7812500000e+00 7.6435979081e-01 1.2194586510e-02
3.7843750000e+00 7.6646307889e-01 1.2214822857e-02
3.7875000000e+00 7.6854803426e-01 1.2234899609e-02
3.7906250000e+00 7.7061435486e-01 1.2254816424e-02
3.7937500000e+00 7.7266177812e-01 1.2274572939e-02
3.7968750000e+00 7.7469008517e-01 1.2294168810e-02
3.8000000000e+00 7.7669909879e-01 1.2313603683e-02
3.8031250000e+00 7.7868868563e-01 1.2332877220e-02
3.8062500000e+00 7.8065875210e-01 1.2351989067e-02
3.8093750000e+00 7.8260924770e-01 1.2370938892e-02
3.8125000000e+00 7.8454015966e-01 1.2389726352e-02
3.8156250000e+00 7.8645151420e-01 1.2408351125e-02
3.8187500000e+00 7.8834337258e-01 1.2426812887e-02
3.8218750000e+00 7.9021582835e-01 1.2445111317e-02
3.8250000000e+00 7.9206900521e-01 1.2463246104e-02
3.8281250000e+00 7.9390305256e-01 1.2481216935e-02
3.8312500000e+00 7.9571814348e-01 1.2499023509e-02
3.8343750000e+00 7.9751446846e-01 1.2516665511e-02
3.8375000000e+00 7.9929223440e-01 1.2534142641e-02
3.8406250000e+00 8.0105165942e-01 1.2551454600e-02
3.8437500000e+00 8.0279296926e-01 1.2568601092e-02
3.8468750000e+00 8.0451639394e-01 1.2585581833e-02
3.8500000000e+00 8.0622216339e-01 1.2602396538e-02
3.8531250000e+00 8.0791050419e-01 1.2619044929e-02
3.8562500000e+00 8.0958163522e-01 1.2635526727e-02
3.8593750000e+00 8.1123576643e-01 1.2651841667e-02
3.8625000000e+00 8.1287309233e-01 1.2667989466e-02
3.8656250000e+00 8.1449379464e-01 1.2683969875e-02
3.8687500000e+00 8.1609803498e-01 1.2699782620e-02
3.8718750000e+00 8.1768595616e-01 1.2715427444e-02
3.8750000000e+00 8.1925767901e-01 1.2730904082e-02
3.8781250000e+00 8.2081330663e-01 1.2746212318e-02
3.8812500000e+00 8.2235291426e-01 1.2761351882e-02
3.8843750000e+00 8.2387655842e-01 1.2776322550e-02
3.8875000000e+00 8.2538427155e-01 1.2791124081e-02
3.8906250000e+00 8.2687606544e-01 1.2805756246e-02
3.8937500000e+00 8.2835193099e-01 1.2820218819e-02
3.8968750000e+00 8.2981184016e-01 1.2834511573e-02
3.9000000000e+00 8.3125574797e-01 1.2848634291e-02
3.9031250000e+00 8.3268359303e-01 1.2862586742e-02
3.9062500000e+00 8.3409530403e-01 1.2876368731e-02
3.9093750000e+00 8.3549079790e-01 1.2889980047e-02
3.9125000000e+00 8.3686998415e-01 1.2903420488e-02
3.9156250000e+00 8.3823276781e-01 1.2916689855e-02
3.9187500000e+00 8.3957905108e-01 1.2929787948e-02
3.9218750000e+00 8.4090873806e-01 1.2942714580e-02
3.9250000000e+00 8.4222173518e-01 1.2955469557e-02
3.9281250000e+00 8.4351795631e-01 1.2968052706e-02
3.9312500000e+00 8.4479732255e-01 1.2980463842e-02
3.9343750000e+00 8.4605976563e-01 1.2992702785e-02
3.9375000000e+00 8.4730523111e-01 1.3004769374e-02
3.9406250000e+00 8.4853367782e-01 1.3016663436e-02
3.9437500000e+00 8.4974508209e-01 1.3028384825e-02
3.9468750000e+00 8.5093943501e-01 1.3039933373e-02
3.9500000000e+00 8.5211674497e-01 1.3051308919e-02
3.9531250000e+00 8.5327704120e-01 1.3062511329e-02
3.9562500000e+00 8.5442037046e-01 1.3073540469e-02
3.9593750000e+00 8.5554679438e-01 1.3084396182e-02
3.9625000000e+00 8.5665639307e-01 1.3095078323e-02
3.9656250000e+00 8.5774926513e-01 1.3105586777e-02
3.9687500000e+00 8.5882552189e-01 1.3115921406e-02
3.9718750000e+00 8.5988528962e-01 1.3126082086e-02
3.9750000000e+00 8.6092870704e-01 1.3136068702e-02
3.9781250000e+00 8.6195592179e-01 1.3145881132e-02
3.9812500000e+00 8.6296709121e-01 1.3155519270e-02
3.9843750000e+00 8.6396237809e-01 1.3164983011e-02
3.9875000000e+00 8.6494194713e-01 1.3174272237e-02
3.9906250000e+00 8.6590596769e-01 1.3183386869e-02
3.9937500000e+00 8.6685460557e-01 1.3192326807e-02
3.9968750000e+00 8.6778802292e-01 1.3201091954e-02
4.0000000000e+00 8.6870637591e-01 1.3209682219e-02
4.0031250000e+00 8.6960981439e-01 1.3218097538e-02
4.0062500000e+00 8.7049847477e-01 1.3226337820e-02
4.0093750000e+00 8.7137248253e-01 1.3234403003e-02
4.0125000000e+00 8.7223194737e-01 1.3242293019e-02
4.0156250000e+00 8.7307696080e-01 1.3250007796e-02
4.0187500000e+00 8.7390759688e-01 1.3257547278e-02
4.0218750000e+00 8.7472391033e-01 1.3264911427e-02
4.0250000000e+00 8.7552592924e-01 1.3272100166e-02
4.0281250000e+00 8.7631366155e-01 1.3279113456e-02
4.0312500000e+00 8.7708708897e-01 1.3285951243e-02
4.0343750000e+00 8.7784616946e-01 1.3292613499e-02
4.0375000000e+00 8.7859083304e-01 1.3299100184e-02
4.0406250000e+00 8.7932098309e-01 1.3305411266e-02
4.0437500000e+00 8.8003649554e-01 1.3311546718e-02
4.0468750000e+00 8.8073721928e-01 1.3317506520e-02
4.0500000000e+00 8.8142297640e-01 1.3323290665e-02
4.0531250000e+00 8.8209355831e-01 1.3328899118e-02
4.0562500000e+00 8.8274873306e-01 1.3334331880e-02
4.0593750000e+00 8.8338824225e-01 1.3339588951e-02
4.0625000000e+00 8.8401180122e-01 1.3344670325e-02
4.0656250000e+00 8.8461910129e-01 1.3349576003e-02
4.0687500000e+00 8.8520981239e-01 1.3354305995e-02
4.0718750000e+00 8.8578358548e-01 1.3358860335e-02
4.0750000000e+00 8.8634004776e-01 1.3363239015e-02
4.0781250000e+00 8.8687881312e-01 1.3367442063e-02
4.0812500000e+00 8.8739948085e-01 1.3371469507e-02
4.0843750000e+00 8.8790163938e-01 1.3375321387e-02
4.0875000000e+00 8.8838486548e-01 1.3378997721e-02
4.0906250000e+00 8.8884873234e-01 1.3382498550e-02
4.0937500000e+00 8.8929281011e-01 1.3385823914e-02
4.0968750000e+00 8.8971667092e-01 1.3388973868e-02
4.1000000000e+00 8.9011989037e-01 1.3391948461e-02
4.1031250000e+00 8.9050205193e-01 1.3394747745e-02
4.1062500000e+00 8.9086275098e-01 1.3397371774e-02
4.1093750000e+00 8.9120159967e-01 1.3399820622e-02
4.1125000000e+00 8.9151822745e-01 1.3402094345e-02
4.1156250000e+00 8.9181228889e-01 1.3404193028e-02
4.1187500000e+00 8.9208346220e-01 1.3406116735e-02
4.1218750000e+00 8.9233145766e-01 1.3407865556e-02
4.1250000000e+00 8.9255601719e-01 1.3409439574e-02
4.1281250000e+00 8.9275691847e-01 1.3410838881e-02
4.1312500000e+00 8.9293397686e-01 1.3412063573e-02
4.1343750000e+00 8.9308704882e-01 1.3413113754e-02
4.1375000000e+00 8.9321603088e-01 1.3413989520e-02
4.1406250000e+00 8.9332086336e-01 1.3414690980e-02
4.1437500000e+00 8.9340152998e-01 1.3415218241e-02
4.1468750000e+00 8.9345805950e-01 1.3415571427e-02
4.1500000000e+00 8.9349052290e-01 1.3415750652e-02
4.1531250000e+00 8.9349903389e-01 1.3415756034e-02
4.1562500000e+00 8.9348374940e-01 1.3415587708e-02
4.1593750000e+00 8.9344486443e-01 1.3415245804e-02
4.1625000000e+00 8.9338261283e-01 1.3414730464e-02
4.1656250000e+00 8.9329726183e-01 1.3414041827e-02
4.1687500000e+00 8.9318910946e-01 1.3413180030e-02
4.1718750000e+00 8.9305848384e-01 1.3412145234e-02
4.1750000000e+00 8.9290573364e-01 1.3410937573e-02
4.1781250000e+00 8.9273123064e-01 1.3409557215e-02
4.1812500000e+00 8.9253536168e-01 1.3408004325e-02
4.1843750000e+00 8.9231852446e-01 1.3406279070e-02
4.1875000000e+00 8.9208112301e-01 1.3404381613e-02
4.1906250000e+00 8.9182356474e-01 1.3402312129e-02
4.1937500000e+00 8.9154625757e-01 1.3400070817e-02
4.1968750000e+00 8.9124959926e-01 1.3397657835e-02
4.2000000000e+00 8.9093398384e-01 1.3395073393e-02
4.2031250000e+00 8.9059978964e-01 1.3392317679e-02
4.2062500000e+00 8.9024737867e-01 1.3389390872e-02
4.2093750000e+00 8.8987709822e-01 1.3386293187e-02
4.2125000000e+00 8.8948927392e-01 1.3383024824e-02
4.2156250000e+00 8.8908421037e-01 1.3379585993e-02
4.2187500000e+00 8.8866219013e-01 1.3375976907e-02
4.2218750000e+00 8.8822347255e-01 1.3372197783e-02
4.2250000000e+00 8.8776829371e-01 1.3368248835e-02
4.2281250000e+00 8.8729686931e-01 1.3364130299e-02
4.2312500000e+00 8.8680939250e-01 1.3359842403e-02
4.2343750000e+00 8.8630603638e-01 1.3355385377e-02
4.2375000000e+00 8.8578695609e-01 1.3350759458e-02
4.2406250000e+00 8.8525229041e-01 1.3345964884e-02
4.2437500000e+00 8.8470216535e-01 1.3341001909e-02
4.2468750000e+00 8.8413669495e-01 1.3335870783e-02
4.2500000000e+00 8.8355598259e-01 1.3330571753e-02
4.2531250000e+00 8.8296012685e-01 1.3325105087e-02
4.2562500000e+00 8.8234922010e-01 1.3319471039e-02
4.2593750000e+00 8.8172335350e-01 1.3313669884e-02
4.2625000000e+00 8.8108261826e-01 1.3307701907e-02
4.2656250000e+00 8.8042710331e-01 1.3301567368e-02
4.2687500000e+00 8.7975689968e-01 1.3295266534e-02
4.2718750000e+00 8.7907210503e-01 1.3288799716e-02
4.2750000000e+00 8.7837281529e-01 1.3282167190e-02
4.2781250000e+00 8.7765912937e-01 1.3275369238e-02
4.2812500000e+00 8.7693115006e-01 1.3268406169e-02
4.2843750000e+00 8.7618897780e-01 1.3261278274e-02
4.2875000000e+00 8.7543271309e-01 1.3253985859e-02
4.2906250000e+00 8.7466245398e-01 1.3246529245e-02
4.2937500000e+00 8.7387828899e-01 1.3238908725e-02
4.2968750000e+00 8.7308030172e-01 1.3231124631e-02
4.3000000000e+00 8.7226856075e-01 1.3223177271e-02
4.3031250000e+00 8.7144312244e-01 1.3215066982e-02
4.3062500000e+00 8.7060402083e-01 1.3206794064e-02
4.3093750000e+00 8.6975127416e-01 1.3198358877e-02
4.3125000000e+00 8.6888487266e-01 1.3189761745e-02
4.3156250000e+00 8.6800478119e-01 1.3181003017e-02
4.3187500000e+00 8.6711093404e-01 1.3172083033e-02
4.3218750000e+00 8.6620323475e-01 1.3163002144e-02
4.3250000000e+00 8.6528155490e-01 1.3153760713e-02
4.3281250000e+00 8.6434573072e-01 1.3144359089e-02
4.3312500000e+00 8.6339556580e-01 1.3134797640e-02
4.3343750000e+00 8.6243082916e-01 1.3125076720e-02
4.3375000000e+00 8.6145125912e-01 1.3115196700e-02
4.3406250000e+00 8.6045656324e-01 1.3105157944e-02
4.3437500000e+00 8.5944642495e-01 1.3094960848e-02
4.3468750000e+00 8.5842050080e-01 1.3084605774e-02
4.3500000000e+00 8.5737843188e-01 1.3074093121e-02
4.3531250000e+00 8.5631984434e-01 1.3063423283e-02
4.3562500000e+00 8.5524435482e-01 1.3052596642e-02
4.3593750000e+00 8.5415157956e-01 1.3041613599e-02
4.3625000000e+00 8.5304113815e-01 1.3030474550e-02
4.3656250000e+00 8.5191266360e-01 1.3019179912e-02
4.3687500000e+00 8.5076580452e-01 1.3007730078e-02
4.3718750000e+00 8.4960023669e-01 1.2996125463e-02
4.3750000000e+00 8.4841566826e-01 1.2984366486e-02
4.3781250000e+00 8.4721184707e-01 1.2972453575e-02
4.3812500000e+00 8.4598856656e-01 1.2960387164e-02
4.3843750000e+00 8.4474566939e-01 1.2948167672e-02
4.3875000000e+00 8.4348305524e-01 1.2935795530e-02
4.3906250000e+00 8.4220068697e-01 1.2923271194e-02
4.3937500000e+00 8.4089858821e-01 1.2910595090e-02
4.3968750000e+00 8.3957684990e-01 1.2897767656e-02
4.4000000000e+00 8.3823563267e-01 1.2884789343e-02
4.4031250000e+00 8.3687516694e-01 1.2871660616e-02
4.4062500000e+00 8.3549574888e-01 1.2858381920e-02
4.4093750000e+00 8.3409774219e-01 1.2844953715e-02
4.4125000000e+00 8.3268157538e-01 1.2831376472e-02
4.4156250000e+00 8.3124773583e-01 1.2817650659e-02
4.4187500000e+00 8.2979676543e-01 1.2803776745e-02
4.4218750000e+00 8.2832925568e-01 1.2789755208e-02
4.4250000000e+00 8.2684583936e-01 1.2775586516e-02
4.4281250000e+00 8.2534718638e-01 1.2761271161e-02
4.4312500000e+00 8.2383399200e-01 1.2746809625e-02
4.4343750000e+00 8.2230697148e-01 1.2732202407e-02
4.4375000000e+00 8.2076684861e-01 1.2717449991e-02
4.4406250000e+00 8.1921434959e-01 1.2702552883e-02
4.4437500000e+00 8.1765019346e-01 1.2687511597e-02
4.4468750000e+00 8.1607507962e-01 1.2672326618e-02
4.4500000000e+00 8.1448968532e-01 1.2656998465e-02
4.4531250000e+00 8.1289465520e-01 1.2641527660e-02
4.4562500000e+00 8.1129059213e-01 1.2625914713e-02
4.4593750000e+00 8.0967805257e-01 1.2610160137e-02
4.4625000000e+00 8.0805754144e-01 1.2594264457e-02
4.4656250000e+00 8.0642950748e-01 1.2578228215e-02
4.4687500000e+00 8.0479433709e-01 1.2562051937e-02
4.4718750000e+00 8.0315235236e-01 1.2545736148e-02
4.4750000000e+00 8.0150381191e-01 1.2529281392e-02
4.4781250000e+00 7.9984890832e-01 1.2512688212e-02
4.4812500000e+00 7.9818776874e-01 1.2495957151e-02
4.4843750000e+00 7.9652045795e-01 1.2479088762e-02
4.4875000000e+00 7.9484697973e-01 1.2462083597e-02
4.4906250000e+00 7.9316728165e-01 1.2444942218e-02
4.4937500000e+00 7.9148125872e-01 1.2427665184e-02
4.4968750000e+00 7.8978875928e-01 1.2410253058e-02
4.5000000000e+00 7.8808959170e-01 1.2392706415e-02
4.5031250000e+00 7.8638352993e-01 1.2375025827e-02
4.5062500000e+00 7.8467031918e-01 1.2357211858e-02
4.5093750000e+00 7.8294968699e-01 1.2339265089e-02
4.5125000000e+00 7.8122134721e-01 1.2321186098e-02
4.5156250000e+00 7.7948501028e-01 1.2302975479e-02
4.5187500000e+00 7.7774038902e-01 1.2284633833e-02
4.5218750000e+00 7.7598720295e-01 1.2266161733e-02
4.5250000000e+00 7.7422519059e-01 1.2247559792e-02
4.5281250000e+00 7.7245411082e-01 1.2228828605e-02
4.5312500000e+00 7.7067374988e-01 1.2209968775e-02
4.5343750000e+00 7.6888392549e-01 1.2190980898e-02
4.5375000000e+00 7.6708449339e-01 1.2171865590e-02
4.5406250000e+00 7.6527534807e-01 1.2152623460e-02
4.5437500000e+00 7.6345642615e-01 1.2133255127e-02
4.5468750000e+00 7.6162770831e-01 1.2113761216e-02
4.5500000000e+00 7.5978921896e-01 1.2094142353e-02
4.5531250000e+00 7.5794102670e-01 1.2074399168e-02
4.5562500000e+00 7.5608324309e-01 1.2054532299e-02
4.5593750000e+00 7.5421601926e-01 1.2034542368e-02
4.5625000000e+00 7.5233954724e-01 1.2014430025e-02
4.5656250000e+00 7.5045405179e-01 1.1994195898e-02
4.5687500000e+00 7.4855979035e-01 1.1973840631e-02
4.5718750000e+00 7.4665704735e-01 1.1953364864e-02
4.5750000000e+00 7.4474613182e-01 1.1932769267e-02
4.5781250000e+00 7.4282736736e-01 1.1912054476e-02
4.5812500000e+00 7.4090109173e-01 1.1891221156e-02
4.5843750000e+00 7.3896765066e-01 1.1870269976e-02
4.5875000000e+00 7.3702739008e-01 1.1849201599e-02
4.5906250000e+00 7.3508065236e-01 1.1828016686e-02
4.5937500000e+00 7.3312777147e-01 1.1806715906e-02
4.5968750000e+00 7.3116906875e-01 1.1785299937e-02
4.6000000000e+00 7.2920484730e-01 1.1763769458e-02
4.6031250000e+00 7.2723538704e-01 1.1742125139e-02
4.6062500000e+00 7.2526094351e-01 1.1720367662e-02
4.6093750000e+00 7.2328174618e-01 1.1698497746e-02
4.6125000000e+00 7.2129798831e-01 1.1676516059e-02
4.6156250000e+00 7.1930983214e-01 1.1654423292e-02
4.6187500000e+00 7.1731740667e-01 1.1632220162e-02
4.6218750000e+00 7.1532080355e-01 1.1609907364e-02
4.6250000000e+00 7.1332007846e-01 1.1587485594e-02
4.6281250000e+00 7.1131525267e-01 1.1564955559e-02
4.6312500000e+00 7.0930631390e-01 1.1542317977e-02
4.6343750000e+00 7.0729321533e-01 1.1519573546e-02
4.6375000000e+00 7.0527588124e-01 1.1496722983e-02
4.6406250000e+00 7.0325420754e-01 1.1473767005e-02
4.6437500000e+00 7.0122806671e-01 1.1450706345e-02
4.6468750000e+00 6.9919730812e-01 1.1427541717e-02
4.6500000000e+00 6.9716176359e-01 1.1404273841e-02
4.6531250000e+00 6.9512125432e-01 1.1380903470e-02
4.6562500000e+00 6.9307559025e-01 1.1357431336e-02
4.6593750000e+00 6.9102457662e-01 1.1333858171e-02
4.6625000000e+00 6.8896801931e-01 1.1310184720e-02
4.6656250000e+00 6.8690572804e-01 1.1286411722e-02
4.6687500000e+00 6.8483752282e-01 1.1262539933e-02
4.6718750000e+00 6.8276323546e-01 1.1238570090e-02
4.6750000000e+00 6.8068271756e-01 1.1214502957e-02
4.6781250000e+00 6.7859584105e-01 1.1190339278e-02
4.6812500000e+00 6.7650250494e-01 1.1166079822e-02
4.6843750000e+00 6.7440263748e-01 1.1141725356e-02
4.6875000000e+00 6.7229619800e-01 1.1117276636e-02
4.6906250000e+00 6.7018318182e-01 1.1092734437e-02
4.6937500000e+00 6.6806362082e-01 1.1068099526e-02
4.6968750000e+00 6.6593758422e-01 1.1043372661e-02
4.7000000000e+00 6.6380518275e-01 1.1018554623e-02
4.7031250000e+00 6.6166656671e-01 1.0993646184e-02
4.7062500000e+00 6.5952192663e-01 1.0968648126e-02
4.7093750000e+00 6.5737149225e-01 1.0943561228e-02
4.7125000000e+00 6.5521553175e-01 1.0918386276e-02
4.7156250000e+00 6.5305435091e-01 1.0893124077e-02
4.7187500000e+00 6.5088828713e-01 1.0867775416e-02
4.7218750000e+00 6.4871770986e-01 1.0842341098e-02
4.7250000000e+00 6.4654301315e-01 1.0816821905e-02
4.7281250000e+00 6.4436461699e-01 1.0791218658e-02
4.7312500000e+00 6.4218295708e-01 1.0765532150e-02
4.7343750000e+00 6.3999848338e-01 1.0739763190e-02
4.7375000000e+00 6.3781165313e-01 1.0713912581e-02
4.7406250000e+00 6.3562292739e-01 1.0687981143e-02
4.7437500000e+00 6.3343276361e-01 1.0661969695e-02
4.7468750000e+00 6.3124160864e-01 1.0635879039e-02
4.7500000000e+00 6.2904989802e-01 1.0609710019e-02
4.7531250000e+00 6.2685804395e-01 1.0583463447e-02
4.7562500000e+00 6.2466643385e-01 1.0557140147e-02
4.7593750000e+00 6.2247542319e-01 1.0530740937e-02
4.7625000000e+00 6.2028533210e-01 1.0504266643e-02
4.7656250000e+00 6.1809644266e-01 1.0477718113e-02
