Iter, Rerror, Perror
1 1.74578319345378152e-03 2.58973081192036183e-03
2 2.82957493218913256e-05 6.22269287945556668e-05
3 3.55269055950083072e-07 9.70366315337693772e-07
4 3.13154684979222819e-09 9.83012074406690871e-09
5 1.96499311771376426e-11 6.89306881569057686e-11
6 4.01082214030553349e-17 1.87407757976139710e-16
