Iter, Rerror, Perror
1 1.83312268813784181e-03 2.41946496876225886e-03
2 1.41393450915254293e-04 3.24495224048051707e-04
3 5.26130911680454277e-06 1.58145006544546458e-05
4 1.12808171649968004e-07 3.97809358014246817e-07
5 1.51625447312801148e-09 5.93436803544747792e-09
