Iter, Rerror, Perror
1 8.87259987967495192e-04 1.70289881674900632e-03
2 3.23940372504317314e-05 1.03147658186180044e-04
3 5.04874758629121382e-07 1.99638270998353095e-06
4 3.54950859853647187e-09 1.57078294129990136e-08
5 9.28118469278687417e-18 3.98982442585143711e-17
