Iter, Rerror, Perror
1 1.93974091045252209e-03 5.93419380948846942e-02
2 6.09574760988529070e-05 2.16338120652756049e-03
3 1.40366003424033213e-06 5.64708942509726760e-05
4 2.35218397261599746e-08 1.13588156506118515e-06
5 2.93776726666149152e-10 1.64520001317637809e-08
6 3.97442513894960664e-12 1.68934460569889826e-10
7 6.76036805972864798e-14 2.22475062708884243e-12
