Iter, Rerror, Perror
1 9.84865144701013717e-03 9.26060050602803622e-03
2 2.83191986701774624e-03 3.95381368163027613e-03
3 4.77198797182892744e-04 9.21551540342421469e-04
4 4.93379660761110277e-05 1.18018028823420885e-04
5 3.37531342775366387e-06 9.42415367896779890e-06
