Iter, Rerror, Perror
1 7.59920828631920585e-03 7.64146873059761648e-03
2 1.84662533265615193e-03 2.88822900117101161e-03
3 2.49677425326601103e-04 5.35977250329560447e-04
4 2.04319066832270715e-05 5.36602528696811519e-05
5 1.05036915239232792e-06 3.33957967286307249e-06
