Iter, Rerror, Perror
1 8.67838795325204942e-03 8.42377952036172176e-03
2 2.30487342132141898e-03 3.39801468799423448e-03
3 3.49450822618562037e-04 7.10061706479194160e-04
4 3.22790270379385660e-05 8.06944712224663718e-05
5 1.94309775821156617e-06 5.73500562283318015e-06
