Iter, Rerror, Perror
1 4.70366108778283042e-05 3.85999745797111366e-05
2 5.40219424437842584e-08 1.16590234274975127e-07
3 1.02272685888051675e-10 2.22443159867827160e-10
4 4.20397419762810797e-13 1.21640618858658078e-12
