Iter, Rerror, Perror
1 7.59920828631920411e-03 7.64146873059761648e-03
2 1.84662533265615237e-03 2.88822900117101074e-03
3 2.49572208625641273e-04 5.35910448240510258e-04
4 1.92018332415744132e-05 5.28067907794105903e-05
