Iter, Rerror, Perror
1 5.69453974804820864e-03 6.25407776724537859e-03
2 1.11896253323591423e-03 1.99695192175723809e-03
3 1.16465981786449885e-04 2.81804025308750891e-04
4 5.79822162900882548e-06 1.97370335069869775e-05
