Iter, Rerror, Perror
1 1.15560607534417772e-03 5.92431714691697090e-03
2 1.09791497396993554e-04 4.27856161055908415e-04
3 9.22031968151271008e-06 3.37843138949941516e-05
4 5.15008888802967322e-07 2.81923587028113525e-06
