Iter, Rerror, Perror
1 1.11495901716835290e-03 5.61016747608284252e-03
2 9.90934814903245885e-05 4.12330112168263099e-04
3 7.81770856178676544e-06 3.34530624986573789e-05
4 3.83759871152072270e-07 2.13721529669433753e-06
