Iter, Rerror, Perror
1 8.82138621092354389e-04 5.26567649344089617e-03
2 7.14366950574521980e-05 3.73640828850344757e-04
3 5.19400721059157655e-06 2.81269741442197284e-05
4 2.22662447727324844e-07 1.59301600037385710e-06
