Iter, Rerror, Perror
1 1.53528081618064063e-03 7.61273803848917883e-03
2 1.78958769140997504e-04 6.78072756827766631e-04
3 1.84807373812759488e-05 6.47451515474032930e-05
4 1.40539458115798949e-06 6.19120138541457896e-06
