Iter, Rerror, Perror
1 6.08326654908533833e-04 3.89804574098946352e-03
2 3.60950483556207695e-05 2.12158163697060028e-04
3 1.95432721044309426e-06 1.18379425743563335e-05
4 4.34539602206890994e-17 3.98179125602089165e-16
