1.0803125000e+01 1.1865663927e-01 3.7988952370e-03
1.0806250000e+01 1.1933554238e-01 3.8215936725e-03
1.0809375000e+01 1.2001703700e-01 3.8441935773e-03
1.0812500000e+01 1.2070095081e-01 3.8666945965e-03
1.0815625000e+01 1.2138704154e-01 3.8890963893e-03
1.0818750000e+01 1.2207501509e-01 3.9113986013e-03
1.0821875000e+01 1.2276454844e-01 3.9336008864e-03
1.0825000000e+01 1.2345531037e-01 3.9557029040e-03
1.0828125000e+01 1.2414697852e-01 3.9777043106e-03
1.0831250000e+01 1.2483925423e-01 3.9996047691e-03
1.0834375000e+01 1.2553187534e-01 4.0214039350e-03
1.0837500000e+01 1.2622462946e-01 4.0431014825e-03
1.0840625000e+01 1.2691736346e-01 4.0646970828e-03
1.0843750000e+01 1.2760998696e-01 4.0861904008e-03
1.0846875000e+01 1.2830246569e-01 4.1075811102e-03
1.0850000000e+01 1.2899480270e-01 4.1288688924e-03
1.0853125000e+01 1.2968701136e-01 4.1500534396e-03
1.0856250000e+01 1.3037908754e-01 4.1711344357e-03
1.0859375000e+01 1.3107099191e-01 4.1921115463e-03
1.0862500000e+01 1.3176265157e-01 4.2129844670e-03
1.0865625000e+01 1.3245397808e-01 4.2337528852e-03
1.0868750000e+01 1.3314490070e-01 4.2544164899e-03
1.0871875000e+01 1.3383540300e-01 4.2749749769e-03
1.0875000000e+01 1.3452555028e-01 4.2954280427e-03
1.0878125000e+01 1.3521550005e-01 4.3157753869e-03
1.0881250000e+01 1.3590549151e-01 4.3360167044e-03
1.0884375000e+01 1.3659581886e-01 4.3561517080e-03
1.0887500000e+01 1.3728679367e-01 4.3761801057e-03
1.0890625000e+01 1.3797870766e-01 4.3961015980e-03
1.0893750000e+01 1.3867180441e-01 4.4159159068e-03
1.0896875000e+01 1.3936626088e-01 4.4356227448e-03
1.0900000000e+01 1.4006218212e-01 4.4552218385e-03
1.0903125000e+01 1.4075960082e-01 4.4747128911e-03
1.0906250000e+01 1.4145848116e-01 4.4940956320e-03
1.0909375000e+01 1.4215871661e-01 4.5133697821e-03
1.0912500000e+01 1.4286012598e-01 4.5325350661e-03
1.0915625000e+01 1.4356244878e-01 4.5515912124e-03
1.0918750000e+01 1.4426534641e-01 4.5705379577e-03
1.0921875000e+01 1.4496841337e-01 4.5893750354e-03
1.0925000000e+01 1.4567120188e-01 4.6081021825e-03
1.0928125000e+01 1.4637325651e-01 4.6267191359e-03
1.0931250000e+01 1.4707415352e-01 4.6452256382e-03
1.0934375000e+01 1.4777353668e-01 4.6636214370e-03
1.0937500000e+01 1.4847114310e-01 4.6819062800e-03
1.0940625000e+01 1.4916681513e-01 4.7000799148e-03
1.0943750000e+01 1.4986049840e-01 4.7181420944e-03
1.0946875000e+01 1.5055222717e-01 4.7360925632e-03
1.0950000000e+01 1.5124210261e-01 4.7539310755e-03
1.0953125000e+01 1.5193026667e-01 4.7716574032e-03
1.0956250000e+01 1.5261687408e-01 4.7892713184e-03
1.0959375000e+01 1.5330206613e-01 4.8067725670e-03
1.0962500000e+01 1.5398595149e-01 4.8241609270e-03
1.0965625000e+01 1.5466858826e-01 4.8414361563e-03
1.0968750000e+01 1.5534997529e-01 4.8585980274e-03
1.0971875000e+01 1.5603004807e-01 4.8756463155e-03
1.0975000000e+01 1.5670868135e-01 4.8925808036e-03
1.0978125000e+01 1.5738569699e-01 4.9094012749e-03
1.0981250000e+01 1.5806087628e-01 4.9261075061e-03
1.0984375000e+01 1.5873397598e-01 4.9426992788e-03
1.0987500000e+01 1.5940474376e-01 4.9591763765e-03
1.0990625000e+01 1.6007293202e-01 4.9755385928e-03
1.0993750000e+01 1.6073830623e-01 4.9917857201e-03
1.0996875000e+01 1.6140064923e-01 5.0079175616e-03
1.1000000000e+01 1.6205975968e-01 5.0239338994e-03
1.1003125000e+01 1.6271545206e-01 5.0398345428e-03
1.1006250000e+01 1.6336755412e-01 5.0556192908e-03
1.1009375000e+01 1.6401590795e-01 5.0712879499e-03
1.1012500000e+01 1.6466037141e-01 5.0868403300e-03
1.1015625000e+01 1.6530081862e-01 5.1022762408e-03
1.1018750000e+01 1.6593713884e-01 5.1175954905e-03
1.1021875000e+01 1.6656923337e-01 5.1327978862e-03
1.1025000000e+01 1.6719701183e-01 5.1478832499e-03
1.1028125000e+01 1.6782038601e-01 5.1628514064e-03
1.1031250000e+01 1.6843926241e-01 5.1777021782e-03
1.1034375000e+01 1.6905353206e-01 5.1924353842e-03
1.1037500000e+01 1.6966305990e-01 5.2070508523e-03
1.1040625000e+01 1.7026767593e-01 5.2215484099e-03
1.1043750000e+01 1.7086717676e-01 5.2359278941e-03
1.1046875000e+01 1.7146134155e-01 5.2501891471e-03
1.1050000000e+01 1.7204996463e-01 5.2643320017e-03
1.1053125000e+01 1.7263290193e-01 5.2783562975e-03
1.1056250000e+01 1.7321011866e-01 5.2922618736e-03
1.1059375000e+01 1.7378172667e-01 5.3060485694e-03
1.1062500000e+01 1.7434800023e-01 5.3197162422e-03
1.1065625000e+01 1.7490936200e-01 5.3332647363e-03
1.1068750000e+01 1.7546634586e-01 5.3466939049e-03
1.1071875000e+01 1.7601954337e-01 5.3600036038e-03
1.1075000000e+01 1.7656954860e-01 5.3731936908e-03
1.1078125000e+01 1.7711691265e-01 5.3862640292e-03
1.1081250000e+01 1.7766211308e-01 5.3992144800e-03
1.1084375000e+01 1.7820553818e-01 5.4120449052e-03
1.1087500000e+01 1.7874748033e-01 5.4247551728e-03
1.1090625000e+01 1.7928813272e-01 5.4373451559e-03
1.1093750000e+01 1.7982758726e-01 5.4498147274e-03
1.1096875000e+01 1.8036583560e-01 5.4621637603e-03
1.1100000000e+01 1.8090277709e-01 5.4743921292e-03
1.1103125000e+01 1.8143823729e-01 5.4864997229e-03
1.1106250000e+01 1.8197199438e-01 5.4984864196e-03
1.1109375000e+01 1.8250381150e-01 5.5103520995e-03
1.1112500000e+01 1.8303346608e-01 5.5220966597e-03
1.1115625000e+01 1.8356076605e-01 5.5337199885e-03
1.1118750000e+01 1.8408555131e-01 5.5452219753e-03
1.1121875000e+01 1.8460767887e-01 5.5566025147e-03
1.1125000000e+01 1.8512699585e-01 5.5678614994e-03
1.1128125000e+01 1.8564331015e-01 5.5789988412e-03
1.1131250000e+01 1.8615636430e-01 5.5900144507e-03
1.1134375000e+01 1.8666582182e-01 5.6009082152e-03
1.1137500000e+01 1.8717127228e-01 5.6116800470e-03
1.1140625000e+01 1.8767224797e-01 5.6223298516e-03
1.1143750000e+01 1.8816825321e-01 5.6328575478e-03
1.1146875000e+01 1.8865879556e-01 5.6432630482e-03
1.1150000000e+01 1.8914341680e-01 5.6535462786e-03
1.1153125000e+01 1.8962171660e-01 5.6637071544e-03
1.1156250000e+01 1.9009337196e-01 5.6737456046e-03
1.1159375000e+01 1.9055814925e-01 5.6836615540e-03
1.1162500000e+01 1.9101591253e-01 5.6934549357e-03
1.1165625000e+01 1.9146662451e-01 5.7031256704e-03
1.1168750000e+01 1.9191034236e-01 5.7126736766e-03
1.1171875000e+01 1.9234720709e-01 5.7220989006e-03
1.1175000000e+01 1.9277742481e-01 5.7314012901e-03
1.1178125000e+01 1.9320124555e-01 5.7405807739e-03
1.1181250000e+01 1.9361894587e-01 5.7496373051e-03
1.1184375000e+01 1.9403081003e-01 5.7585708168e-03
1.1187500000e+01 1.9443711773e-01 5.7673812659e-03
1.1190625000e+01 1.9483813019e-01 5.7760686041e-03
1.1193750000e+01 1.9523407869e-01 5.7846327841e-03
1.1196875000e+01 1.9562515437e-01 5.7930737645e-03
1.1200000000e+01 1.9601150007e-01 5.8013914946e-03
1.1203125000e+01 1.9639320736e-01 5.8095859367e-03
1.1206250000e+01 1.9677031653e-01 5.8176570609e-03
1.1209375000e+01 1.9714281906e-01 5.8256048291e-03
1.1212500000e+01 1.9751066470e-01 5.8334292101e-03
1.1215625000e+01 1.9787376968e-01 5.8411301656e-03
1.1218750000e+01 1.9823202882e-01 5.8487076689e-03
1.1221875000e+01 1.9858532707e-01 5.8561616963e-03
1.1225000000e+01 1.9893354986e-01 5.8634922297e-03
1.1228125000e+01 1.9927658863e-01 5.8706992532e-03
1.1231250000e+01 1.9961433975e-01 5.8777827479e-03
1.1234375000e+01 1.9994669775e-01 5.8847426918e-03
1.1237500000e+01 2.0027354643e-01 5.8915790854e-03
1.1240625000e+01 2.0059474813e-01 5.8982919129e-03
1.1243750000e+01 2.0091014191e-01 5.9048811702e-03
1.1246875000e+01 2.0121954831e-01 5.9113468456e-03
1.1250000000e+01 2.0152278465e-01 5.9176889345e-03
1.1253125000e+01 2.0181968503e-01 5.9239074422e-03
1.1256250000e+01 2.0211011840e-01 5.9300023692e-03
1.1259375000e+01 2.0239400054e-01 5.9359737163e-03
1.1262500000e+01 2.0267129489e-01 5.9418214989e-03
1.1265625000e+01 2.0294200081e-01 5.9475457190e-03
1.1268750000e+01 2.0320613900e-01 5.9531463942e-03
1.1271875000e+01 2.0346373639e-01 5.9586235341e-03
1.1275000000e+01 2.0371482191e-01 5.9639771677e-03
1.1278125000e+01 2.0395942968e-01 5.9692073053e-03
1.1281250000e+01 2.0419761257e-01 5.9743139670e-03
1.1284375000e+01 2.0442945361e-01 5.9792971727e-03
1.1287500000e+01 2.0465507102e-01 5.9841569630e-03
1.1290625000e+01 2.0487460864e-01 5.9888933610e-03
1.1293750000e+01 2.0508821837e-01 5.9935063913e-03
1.1296875000e+01 2.0529603690e-01 5.9979960898e-03
1.1300000000e+01 2.0549816402e-01 6.0023624971e-03
1.1303125000e+01 2.0569465019e-01 6.0066056595e-03
1.1306250000e+01 2.0588549651e-01 6.0107256167e-03
1.1309375000e+01 2.0607066785e-01 6.0147224007e-03
1.1312500000e+01 2.0625011674e-01 6.0185960623e-03
1.1315625000e+01 2.0642380795e-01 6.0223466547e-03
1.1318750000e+01 2.0659173951e-01 6.0259742217e-03
1.1321875000e+01 2.0675395571e-01 6.0294788153e-03
1.1325000000e+01 2.0691054821e-01 6.0328604849e-03
1.1328125000e+01 2.0706164818e-01 6.0361192879e-03
1.1331250000e+01 2.0720741275e-01 6.0392553025e-03
1.1334375000e+01 2.0734800639e-01 6.0422685927e-03
1.1337500000e+01 2.0748358397e-01 6.0451592159e-03
1.1340625000e+01 2.0761427513e-01 6.0479272400e-03
1.1343750000e+01 2.0774016862e-01 6.0505727311e-03
1.1346875000e+01 2.0786130025e-01 6.0530957562e-03
1.1350000000e+01 2.0797764593e-01 6.0554963982e-03
1.1353125000e+01 2.0808911916e-01 6.0577747314e-03
1.1356250000e+01 2.0819557667e-01 6.0599308346e-03
1.1359375000e+01 2.0829682857e-01 6.0619647881e-03
1.1362500000e+01 2.0839265238e-01 6.0638766792e-03
1.1365625000e+01 2.0848280838e-01 6.0656665875e-03
1.1368750000e+01 2.0856705729e-01 6.0673346108e-03
1.1371875000e+01 2.0864517540e-01 6.0688808414e-03
1.1375000000e+01 2.0871696813e-01 6.0703053666e-03
1.1378125000e+01 2.0878227909e-01 6.0716082772e-03
1.1381250000e+01 2.0884099214e-01 6.0727896724e-03
1.1384375000e+01 2.0889302574e-01 6.0738496550e-03
1.1387500000e+01 2.0893832197e-01 6.0747883286e-03
1.1390625000e+01 2.0897683191e-01 6.0756057814e-03
1.1393750000e+01 2.0900850476e-01 6.0763021344e-03
1.1396875000e+01 2.0903327594e-01 6.0768775021e-03
1.1400000000e+01 2.0905106301e-01 6.0773319942e-03
1.1403125000e+01 2.0906176913e-01 6.0776657251e-03
1.1406250000e+01 2.0906529457e-01 6.0778788092e-03
1.1409375000e+01 2.0906155630e-01 6.0779713615e-03
1.1412500000e+01 2.0905051360e-01 6.0779434953e-03
1.1415625000e+01 2.0903219652e-01 6.0777953423e-03
1.1418750000e+01 2.0900672827e-01 6.0775270320e-03
1.1421875000e+01 2.0897433742e-01 6.0771386845e-03
1.1425000000e+01 2.0893535489e-01 6.0766304366e-03
1.1428125000e+01 2.0889018893e-01 6.0760024172e-03
1.1431250000e+01 2.0883928461e-01 6.0752547660e-03
1.1434375000e+01 2.0878307049e-01 6.0743876013e-03
1.1437500000e+01 2.0872190964e-01 6.0734010687e-03
1.1440625000e+01 2.0865605880e-01 6.0722953159e-03
1.1443750000e+01 2.0858564883e-01 6.0710704862e-03
1.1446875000e+01 2.0851068899e-01 6.0697267172e-03
1.1450000000e+01 2.0843109365e-01 6.0682641590e-03
1.1453125000e+01 2.0834672337e-01 6.0666829737e-03
1.1456250000e+01 2.0825743119e-01 6.0649833027e-03
1.1459375000e+01 2.0816311053e-01 6.0631652858e-03
1.1462500000e+01 2.0806373563e-01 6.0612290985e-03
1.1465625000e+01 2.0795938338e-01 6.0591748966e-03
1.1468750000e+01 2.0785024008e-01 6.0570028325e-03
1.1471875000e+01 2.0773658756e-01 6.0547130727e-03
1.1475000000e+01 2.0761876842e-01 6.0523057842e-03
1.1478125000e+01 2.0749713774e-01 6.0497811345e-03
1.1481250000e+01 2.0737200859e-01 6.0471392910e-03
1.1484375000e+01 2.0724360241e-01 6.0443804315e-03
1.1487500000e+01 2.0711201257e-01 6.0415047245e-03
1.1490625000e+01 2.0697719190e-01 6.0385123436e-03
1.1493750000e+01 2.0683896526e-01 6.0354034726e-03
1.1496875000e+01 2.0669706283e-01 6.0321782824e-03
1.1500000000e+01 2.0655116886e-01 6.0288369633e-03
1.1503125000e+01 2.0640096785e-01 6.0253796930e-03
1.1506250000e+01 2.0624618209e-01 6.0218066545e-03
1.1509375000e+01 2.0608659045e-01 6.0181180408e-03
1.1512500000e+01 2.0592202751e-01 6.0143140418e-03
1.1515625000e+01 2.0575236944e-01 6.0103948534e-03
1.1518750000e+01 2.0557751243e-01 6.0063606756e-03
1.1521875000e+01 2.0539735107e-01 6.0022117008e-03
1.1525000000e+01 2.0521176343e-01 5.9979481244e-03
1.1528125000e+01 2.0502060505e-01 5.9935701524e-03
1.1531250000e+01 2.0482371165e-01 5.9890779866e-03
1.1534375000e+01 2.0462091180e-01 5.9844718256e-03
1.1537500000e+01 2.0441204683e-01 5.9797518746e-03
1.1540625000e+01 2.0419699305e-01 5.9749183433e-03
1.1543750000e+01 2.0397568362e-01 5.9699714492e-03
