Iter, Rerror, Perror
1 5.20847180644246933e-03 4.68116884195827077e-03
2 8.34861880985738138e-04 1.23825988981058417e-03
3 6.92677398402214345e-05 1.41492640889918182e-04
4 3.59955428111963184e-06 8.98318541593468471e-06
