Iter, Rerror, Perror
1 1.79571819937885931e-03 1.36677682971312665e-03
2 9.57421424216849115e-05 1.22500401280634450e-04
3 3.26191302737308708e-06 5.72963816896075276e-06
4 1.18071514384983420e-07 2.45596620854350197e-07
5 1.13636178468271368e-08 2.75833189886504752e-08
6 1.84746895465901674e-09 5.28386835718641174e-09
7 4.49864812399204544e-12 1.42513793070060104e-11
8 1.20333643281989345e-17 5.08769600964783104e-17
