Iter, Rerror, Perror
1 1.05232090884328539e-03 1.99635537732391864e-03
2 1.17665167251360499e-05 3.62253480278154353e-05
3 6.05159966235072616e-08 2.23593571393630467e-07
4 1.65798608417181727e-10 6.74059460187748617e-10
5 2.12858914575719532e-17 9.22408694681627840e-17
