Iter, Rerror, Perror
1 4.80987130137575461e-04 1.22188476068479999e-03
2 1.18618284009911168e-05 4.12238373092890640e-05
3 1.77501283681962521e-07 7.30113244367976821e-07
4 7.41133355159654588e-18 3.07256886945605768e-17
