Iter, Rerror, Perror
1 4.70692269988606544e-03 1.39599903437690586e-02
2 7.53741917912422116e-04 2.43596328992991404e-03
3 6.30215322367115637e-05 2.24949283431224675e-04
4 3.45633712213680814e-06 1.32970736819861241e-05
5 1.44588527797278262e-07 5.78961078196064659e-07
6 5.11673308470262274e-09 2.10882459878549660e-08
7 1.54549776386135793e-10 6.64040139538722026e-10
8 3.84436294247817818e-12 1.71374152236632389e-11
9 2.03135420742753496e-17 1.21631685320530267e-16
