Iter, Rerror, Perror
1 6.82582782228131381e-04 1.41821269706349532e-03
2 2.26041433865122573e-05 7.07809635961231782e-05
3 4.49823658030840756e-07 1.61466554729462033e-06
4 6.19700372318799464e-09 2.52768896401126016e-08
5 7.26795026950898334e-18 2.91554396052033282e-17
