Iter, Rerror, Perror
1 9.03587541057203673e-04 1.59538373238777686e-03
2 3.81508756686096100e-05 1.07011412315977241e-04
3 9.88128724321891074e-07 3.32565865300740225e-06
4 1.78673560388162259e-08 6.61424822940288387e-08
5 2.13151484299435413e-10 8.72745266712400777e-10
6 7.22393155474547057e-18 2.97311389761757920e-17
