Iter, Rerror, Perror
1 1.97605392552907891e-03 2.31413515639200193e-03
2 1.62815480583299168e-04 3.27915207860401329e-04
3 7.52698958583184132e-06 1.93298927043601991e-05
4 2.52029423793383295e-07 7.20248632941125729e-07
5 6.74957965379199204e-09 2.08841491803060917e-08
6 1.42906958497101701e-10 4.86643340755150321e-10
7 2.53744939966724349e-12 9.36478472161242954e-12
