Iter, Rerror, Perror
1 2.63139694928612305e-03 3.09431350477308012e-03
2 2.80659164190987572e-04 5.33303202432132417e-04
3 1.61687213497594304e-05 3.85911235796685764e-05
4 6.55145085324709496e-07 1.81273344275709922e-06
5 2.12713853293689462e-08 6.37513962549133810e-08
6 5.74030010782983810e-10 1.87549937655715323e-09
7 1.23616266263476058e-11 4.21083705715457884e-11
8 1.62027647806406755e-13 7.02626699317509876e-13
