Iter, Rerror, Perror
1 2.29157607913239901e-03 2.61912218634823349e-03
2 2.15705411811385024e-04 4.19021308806713597e-04
3 1.11906323307662677e-05 2.75599376090475632e-05
4 4.10801373194134290e-07 1.14703642763277436e-06
5 1.22110039731582726e-08 3.75833563876970922e-08
6 2.90498887687019681e-10 9.64104074841694657e-10
7 5.75561968263336595e-12 2.00748059359798786e-11
8 1.09765977271267436e-17 5.44701522765237090e-17
