1.20500000000000007e+01 9.77321176577169304e+00 2.46823812228824318e+03 2.47801133405401470e+03 -1.98440170753914072e+03 1.42268222214198270e-01
1.21000000000000014e+01 1.01068484857314029e+01 2.46790446475681074e+03 2.47801131324254220e+03 -1.98440170753914026e+03 1.42268222214241596e-01
1.21500000000000021e+01 1.04394850316891787e+01 2.46757178616167857e+03 2.47801127119336797e+03 -1.98440170753914026e+03 1.42268222214241596e-01
1.22000000000000028e+01 1.07707458334558854e+01 2.46724049512493912e+03 2.47801124095839486e+03 -1.98440170753914026e+03 1.42268222214154944e-01
1.22500000000000036e+01 1.11001942265082523e+01 2.46691101155882916e+03 2.47801120578533755e+03 -1.98440170753914049e+03 1.42268222214198242e-01
1.23000000000000043e+01 1.14274430238066049e+01 2.46658371426396525e+03 2.47801115728777177e+03 -1.98440170753914026e+03 1.42268222214198270e-01
1.23500000000000050e+01 1.17522252037715624e+01 2.46625889052629554e+03 2.47801111573006710e+03 -1.98440170753914026e+03 1.42268222214241596e-01
1.24000000000000057e+01 1.20742848468398005e+01 2.46593675938078604e+03 2.47801104422762592e+03 -1.98440170753913981e+03 1.42268222214284895e-01
1.24500000000000064e+01 1.23936504014873421e+01 2.46561731194497770e+03 2.47801096234646502e+03 -1.98440170753914026e+03 1.42268222214284895e-01
1.25000000000000071e+01 1.27104569334222326e+01 2.46530044819487648e+03 2.47801090512829887e+03 -1.98440170753914026e+03 1.42268222214241569e-01
1.25500000000000078e+01 1.30246743776572824e+01 2.46498614844276062e+03 2.47801082282041807e+03 -1.98440170753914003e+03 1.42268222214241596e-01
1.26000000000000085e+01 1.33364920461547136e+01 2.46467423227078461e+03 2.47801072431693910e+03 -1.98440170753914026e+03 1.42268222214284867e-01
1.26500000000000092e+01 1.36462816873487185e+01 2.46436435025988294e+03 2.47801063194723156e+03 -1.98440170753914026e+03 1.42268222214198214e-01
1.27000000000000099e+01 1.39544265719083036e+01 2.46405608989801840e+03 2.47801051646992664e+03 -1.98440170753914026e+03 1.42268222214154944e-01
1.27500000000000107e+01 1.42615023259726268e+01 2.46374890197440618e+03 2.47801040430037892e+03 -1.98440170753914026e+03 1.42268222214284895e-01
1.28000000000000114e+01 1.45681059213180202e+01 2.46344218018332458e+03 2.47801028610464255e+03 -1.98440170753914003e+03 1.42268222214241569e-01
1.28500000000000121e+01 1.48749039864888015e+01 2.46313524957723030e+03 2.47801015356371909e+03 -1.98440170753914026e+03 1.42268222214241596e-01
1.29000000000000128e+01 1.51826931394968874e+01 2.46282733214481323e+03 2.47801002528430990e+03 -1.98440170753914049e+03 1.42268222214328222e-01
1.29500000000000135e+01 1.54922894356900773e+01 2.46251758222956823e+03 2.47800987166525829e+03 -1.98440170753913981e+03 1.42268222214154916e-01
1.30000000000000142e+01 1.58047498328930356e+01 2.46220495557369168e+03 2.47800970540658454e+03 -1.98440170753914026e+03 1.42268222214198242e-01
1.30500000000000149e+01 1.61212354971190486e+01 2.46188832782852705e+03 2.47800956332564601e+03 -1.98440170753913981e+03 1.42268222214284895e-01
1.31000000000000156e+01 1.64427359834961422e+01 2.46156666135041951e+03 2.47800939733391579e+03 -1.98440170753914003e+03 1.42268222214154916e-01
1.31500000000000163e+01 1.67704241278947528e+01 2.46123879192288950e+03 2.47800921605078429e+03 -1.98440170753913981e+03 1.42268222214154916e-01
1.32000000000000171e+01 1.71056511967858818e+01 2.46090337628300722e+03 2.47800902747979308e+03 -1.98440170753914026e+03 1.42268222214111589e-01
