Iter, Rerror, Perror
1 1.14473236556216873e-03 1.77377297140098185e-03
2 5.89459320299419185e-05 1.48934737917464445e-04
3 1.81568396267344804e-06 5.53616323248101907e-06
4 4.27823785789757394e-08 1.48030329884620893e-07
5 7.10968408000399050e-10 2.67493556544082260e-09
6 7.26650312887704195e-12 2.97346614910600481e-11
7 7.77005869492877403e-18 3.44823658986218045e-17
