Iter, Rerror, Perror
1 3.00230861859713096e-03 3.91868867652651713e-03
2 3.58400704156312507e-04 6.82462325670143847e-04
3 2.27759923943181823e-05 5.42015910746422390e-05
4 1.00311260028109545e-06 2.71622590294307894e-06
5 3.51673130544709455e-08 1.03873973046604853e-07
6 1.04424418242888488e-09 3.31590172720380377e-09
7 2.47802853046839851e-11 8.43621599377293520e-11
8 4.36560466240463246e-13 1.67215288899815833e-12
