Iter, Rerror, Perror
1 1.14867701489543869e-03 8.04776010139559780e-03
2 1.09117930226539588e-04 5.14296387075468381e-04
3 8.82075431862783097e-06 3.48698894460944752e-05
4 5.01479131198680245e-07 2.19058182661228091e-06
5 2.15636498709516334e-08 1.05470225646820153e-07
6 7.26371888615772169e-10 4.18184482127862154e-09
