Iter, Rerror, Perror
1 4.63824759278438675e-04 5.17391608896460801e-03
2 1.90067348968060789e-05 1.48421299533436311e-04
3 5.68884892339034579e-07 4.09166518502372154e-06
4 9.44832320663597880e-09 7.51051692760395415e-08
5 2.72823183534115410e-10 1.63054102782732645e-09
