Iter, Rerror, Perror
1 1.57446323472538053e-03 9.64003700910355706e-03
2 1.84112199961449608e-04 7.74475077333849882e-04
3 1.84206932579271352e-05 6.73779354658156793e-05
4 1.34835994804338170e-06 5.36111172622937375e-06
5 8.03133410181829308e-08 3.49611572733216286e-07
6 3.54694723396605880e-09 1.69619400855672525e-08
7 9.04628899534484898e-11 5.23710304913502507e-10
