Iter, Rerror, Perror
1 1.21287024346219919e-03 8.50727072669694821e-03
2 1.23922287697868862e-04 6.37376490451893986e-04
3 1.09363301110720311e-05 5.00028759452214878e-05
4 6.93790105540223245e-07 3.44519658218154177e-06
5 3.47908955153829075e-08 1.83892844652917064e-07
6 1.29158003443059766e-09 7.34957512937850631e-09
