Iter, Rerror, Perror
1 9.69395236665879722e-05 4.82573106366433974e-05
2 2.50759838257020870e-07 1.68910505428575431e-07
3 4.51141331476408656e-10 4.76043523923627432e-10
4 1.03747219297202964e-12 1.10682959458949644e-12
